2023-03-27 14:03:11,263 : [WARNING]  ####################################### New Training Session #######################################
2023-03-27 14:04:56,882 : [INFO]  Initial training: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:04:57,106 : [INFO]  Initial training: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:04:57,106 : [INFO]  Initial training round 4: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:04:57,107 : [INFO]  Initial training round 4: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:04:57,107 : [INFO]  ____________________________________ Initial training: round 4 finished ____________________________________
2023-03-27 14:05:16,514 : [INFO]  Initial training: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:05:16,658 : [INFO]  Initial training: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:05:16,658 : [INFO]  Initial training round 5: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:05:16,658 : [INFO]  Initial training round 5: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:05:16,658 : [INFO]  ____________________________________ Initial training: round 5 finished ____________________________________
2023-03-27 14:05:36,619 : [INFO]  Initial training: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:05:36,691 : [INFO]  Initial training: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:05:36,691 : [INFO]  Initial training round 6: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:05:36,691 : [INFO]  Initial training round 6: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:05:36,691 : [INFO]  ____________________________________ Initial training: round 6 finished ____________________________________
2023-03-27 14:05:36,691 : [INFO]  #################################### Initial Trained final model sent to clients ####################################
2023-03-27 14:05:48,379 : [INFO]  Batch 1: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:05:48,575 : [INFO]  Batch 1: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:05:48,576 : [INFO]  Batch 1, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:05:48,576 : [INFO]  Batch 1, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:05:48,576 : [INFO]  ____________________________________ Batch 1: round 1 finished ____________________________________
2023-03-27 14:05:50,823 : [INFO]  Batch 1: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:05:50,877 : [INFO]  Batch 1: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:05:50,877 : [INFO]  Batch 1, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:05:50,877 : [INFO]  Batch 1, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:05:50,877 : [INFO]  ____________________________________ Batch 1: round 2 finished ____________________________________
2023-03-27 14:05:53,033 : [INFO]  Batch 1: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:05:53,096 : [INFO]  Batch 1: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:05:53,097 : [INFO]  Batch 1, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:05:53,097 : [INFO]  Batch 1, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:05:53,097 : [INFO]  ____________________________________ Batch 1: round 3 finished ____________________________________
2023-03-27 14:05:53,097 : [INFO]  #################################### Batch 1: sent the final model to clients ####################################
2023-03-27 14:05:59,350 : [INFO]  Batch 2: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:05:59,391 : [INFO]  Batch 2: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:05:59,392 : [INFO]  Batch 2, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:05:59,392 : [INFO]  Batch 2, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:05:59,392 : [INFO]  ____________________________________ Batch 2: round 1 finished ____________________________________
2023-03-27 14:06:01,586 : [INFO]  Batch 2: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:01,700 : [INFO]  Batch 2: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:01,701 : [INFO]  Batch 2, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:01,701 : [INFO]  Batch 2, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:01,701 : [INFO]  ____________________________________ Batch 2: round 2 finished ____________________________________
2023-03-27 14:06:03,864 : [INFO]  Batch 2: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:03,926 : [INFO]  Batch 2: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:03,926 : [INFO]  Batch 2, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:03,926 : [INFO]  Batch 2, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:03,926 : [INFO]  ____________________________________ Batch 2: round 3 finished ____________________________________
2023-03-27 14:06:03,927 : [INFO]  #################################### Batch 2: sent the final model to clients ####################################
2023-03-27 14:06:10,526 : [INFO]  Batch 3: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:10,591 : [INFO]  Batch 3: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:10,591 : [INFO]  Batch 3, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:10,591 : [INFO]  Batch 3, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:10,591 : [INFO]  ____________________________________ Batch 3: round 1 finished ____________________________________
2023-03-27 14:06:13,851 : [INFO]  Batch 3: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:14,117 : [INFO]  Batch 3: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:14,118 : [INFO]  Batch 3, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:14,118 : [INFO]  Batch 3, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:14,118 : [INFO]  ____________________________________ Batch 3: round 2 finished ____________________________________
2023-03-27 14:06:16,293 : [INFO]  Batch 3: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:16,341 : [INFO]  Batch 3: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:16,342 : [INFO]  Batch 3, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:16,342 : [INFO]  Batch 3, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:16,342 : [INFO]  ____________________________________ Batch 3: round 3 finished ____________________________________
2023-03-27 14:06:16,342 : [INFO]  #################################### Batch 3: sent the final model to clients ####################################
2023-03-27 14:06:22,635 : [INFO]  Batch 4: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:22,757 : [INFO]  Batch 4: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:22,757 : [INFO]  Batch 4, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:22,757 : [INFO]  Batch 4, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:22,757 : [INFO]  ____________________________________ Batch 4: round 1 finished ____________________________________
2023-03-27 14:06:25,100 : [INFO]  Batch 4: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:25,139 : [INFO]  Batch 4: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:25,139 : [INFO]  Batch 4, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:25,140 : [INFO]  Batch 4, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:25,140 : [INFO]  ____________________________________ Batch 4: round 2 finished ____________________________________
2023-03-27 14:06:27,377 : [INFO]  Batch 4: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:27,432 : [INFO]  Batch 4: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:27,433 : [INFO]  Batch 4, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:27,433 : [INFO]  Batch 4, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:27,433 : [INFO]  ____________________________________ Batch 4: round 3 finished ____________________________________
2023-03-27 14:06:27,433 : [INFO]  #################################### Batch 4: sent the final model to clients ####################################
2023-03-27 14:06:33,413 : [INFO]  Batch 5: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:33,645 : [INFO]  Batch 5: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:33,645 : [INFO]  Batch 5, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:33,645 : [INFO]  Batch 5, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:33,646 : [INFO]  ____________________________________ Batch 5: round 1 finished ____________________________________
2023-03-27 14:06:35,780 : [INFO]  Batch 5: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:35,863 : [INFO]  Batch 5: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:35,864 : [INFO]  Batch 5, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:35,864 : [INFO]  Batch 5, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:35,864 : [INFO]  ____________________________________ Batch 5: round 2 finished ____________________________________
2023-03-27 14:06:38,002 : [INFO]  Batch 5: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:38,072 : [INFO]  Batch 5: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:38,073 : [INFO]  Batch 5, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:38,073 : [INFO]  Batch 5, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:38,073 : [INFO]  ____________________________________ Batch 5: round 3 finished ____________________________________
2023-03-27 14:06:38,073 : [INFO]  #################################### Batch 5: sent the final model to clients ####################################
2023-03-27 14:06:44,140 : [INFO]  Batch 6: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:44,256 : [INFO]  Batch 6: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:44,256 : [INFO]  Batch 6, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:44,256 : [INFO]  Batch 6, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:44,256 : [INFO]  ____________________________________ Batch 6: round 1 finished ____________________________________
2023-03-27 14:06:46,472 : [INFO]  Batch 6: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:46,559 : [INFO]  Batch 6: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:46,559 : [INFO]  Batch 6, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:46,559 : [INFO]  Batch 6, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:46,559 : [INFO]  ____________________________________ Batch 6: round 2 finished ____________________________________
2023-03-27 14:06:48,885 : [INFO]  Batch 6: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:49,038 : [INFO]  Batch 6: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:49,038 : [INFO]  Batch 6, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:49,038 : [INFO]  Batch 6, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:49,039 : [INFO]  ____________________________________ Batch 6: round 3 finished ____________________________________
2023-03-27 14:06:49,039 : [INFO]  #################################### Batch 6: sent the final model to clients ####################################
2023-03-27 14:06:55,446 : [INFO]  Batch 7: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:55,556 : [INFO]  Batch 7: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:55,557 : [INFO]  Batch 7, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:55,557 : [INFO]  Batch 7, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:55,557 : [INFO]  ____________________________________ Batch 7: round 1 finished ____________________________________
2023-03-27 14:06:58,116 : [INFO]  Batch 7: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:06:58,222 : [INFO]  Batch 7: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:06:58,222 : [INFO]  Batch 7, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:06:58,222 : [INFO]  Batch 7, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:06:58,222 : [INFO]  ____________________________________ Batch 7: round 2 finished ____________________________________
2023-03-27 14:07:00,543 : [INFO]  Batch 7: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:00,544 : [INFO]  Batch 7: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:00,544 : [INFO]  Batch 7, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:00,544 : [INFO]  Batch 7, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:00,544 : [INFO]  ____________________________________ Batch 7: round 3 finished ____________________________________
2023-03-27 14:07:00,544 : [INFO]  #################################### Batch 7: sent the final model to clients ####################################
2023-03-27 14:07:07,292 : [INFO]  Batch 8: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:07,523 : [INFO]  Batch 8: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:07,524 : [INFO]  Batch 8, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:07,524 : [INFO]  Batch 8, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:07,524 : [INFO]  ____________________________________ Batch 8: round 1 finished ____________________________________
2023-03-27 14:07:09,853 : [INFO]  Batch 8: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:09,897 : [INFO]  Batch 8: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:09,897 : [INFO]  Batch 8, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:09,897 : [INFO]  Batch 8, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:09,897 : [INFO]  ____________________________________ Batch 8: round 2 finished ____________________________________
2023-03-27 14:07:12,454 : [INFO]  Batch 8: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:12,466 : [INFO]  Batch 8: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:12,467 : [INFO]  Batch 8, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:12,467 : [INFO]  Batch 8, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:12,467 : [INFO]  ____________________________________ Batch 8: round 3 finished ____________________________________
2023-03-27 14:07:12,467 : [INFO]  #################################### Batch 8: sent the final model to clients ####################################
2023-03-27 14:07:18,495 : [INFO]  Batch 9: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:18,564 : [INFO]  Batch 9: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:18,564 : [INFO]  Batch 9, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:18,565 : [INFO]  Batch 9, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:18,565 : [INFO]  ____________________________________ Batch 9: round 1 finished ____________________________________
2023-03-27 14:07:20,951 : [INFO]  Batch 9: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:20,958 : [INFO]  Batch 9: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:20,958 : [INFO]  Batch 9, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:20,958 : [INFO]  Batch 9, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:20,958 : [INFO]  ____________________________________ Batch 9: round 2 finished ____________________________________
2023-03-27 14:07:23,355 : [INFO]  Batch 9: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:23,370 : [INFO]  Batch 9: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:23,370 : [INFO]  Batch 9, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:23,370 : [INFO]  Batch 9, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:23,370 : [INFO]  ____________________________________ Batch 9: round 3 finished ____________________________________
2023-03-27 14:07:23,370 : [INFO]  #################################### Batch 9: sent the final model to clients ####################################
2023-03-27 14:07:29,628 : [INFO]  Batch 10: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:29,755 : [INFO]  Batch 10: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:29,756 : [INFO]  Batch 10, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:29,756 : [INFO]  Batch 10, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:29,756 : [INFO]  ____________________________________ Batch 10: round 1 finished ____________________________________
2023-03-27 14:07:32,265 : [INFO]  Batch 10: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:32,384 : [INFO]  Batch 10: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:32,385 : [INFO]  Batch 10, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:32,385 : [INFO]  Batch 10, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:32,385 : [INFO]  ____________________________________ Batch 10: round 2 finished ____________________________________
2023-03-27 14:07:34,856 : [INFO]  Batch 10: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:34,862 : [INFO]  Batch 10: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:34,862 : [INFO]  Batch 10, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:34,862 : [INFO]  Batch 10, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:34,862 : [INFO]  ____________________________________ Batch 10: round 3 finished ____________________________________
2023-03-27 14:07:34,862 : [INFO]  #################################### Batch 10: sent the final model to clients ####################################
2023-03-27 14:07:41,202 : [INFO]  Batch 11: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:41,240 : [INFO]  Batch 11: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:41,240 : [INFO]  Batch 11, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:41,240 : [INFO]  Batch 11, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:41,241 : [INFO]  ____________________________________ Batch 11: round 1 finished ____________________________________
2023-03-27 14:07:43,388 : [INFO]  Batch 11: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:43,398 : [INFO]  Batch 11: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:43,398 : [INFO]  Batch 11, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:43,398 : [INFO]  Batch 11, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:43,399 : [INFO]  ____________________________________ Batch 11: round 2 finished ____________________________________
2023-03-27 14:07:45,552 : [INFO]  Batch 11: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:45,568 : [INFO]  Batch 11: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:45,568 : [INFO]  Batch 11, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:45,568 : [INFO]  Batch 11, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:45,568 : [INFO]  ____________________________________ Batch 11: round 3 finished ____________________________________
2023-03-27 14:07:45,568 : [INFO]  #################################### Batch 11: sent the final model to clients ####################################
2023-03-27 14:07:52,198 : [INFO]  Batch 12: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:52,319 : [INFO]  Batch 12: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:52,320 : [INFO]  Batch 12, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:52,320 : [INFO]  Batch 12, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:52,320 : [INFO]  ____________________________________ Batch 12: round 1 finished ____________________________________
2023-03-27 14:07:54,717 : [INFO]  Batch 12: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:54,872 : [INFO]  Batch 12: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:54,873 : [INFO]  Batch 12, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:54,873 : [INFO]  Batch 12, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:54,873 : [INFO]  ____________________________________ Batch 12: round 2 finished ____________________________________
2023-03-27 14:07:57,207 : [INFO]  Batch 12: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:07:57,310 : [INFO]  Batch 12: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:07:57,311 : [INFO]  Batch 12, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:07:57,311 : [INFO]  Batch 12, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:07:57,311 : [INFO]  ____________________________________ Batch 12: round 3 finished ____________________________________
2023-03-27 14:07:57,311 : [INFO]  #################################### Batch 12: sent the final model to clients ####################################
2023-03-27 14:08:03,825 : [INFO]  Batch 13: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:03,908 : [INFO]  Batch 13: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:03,908 : [INFO]  Batch 13, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:03,908 : [INFO]  Batch 13, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:08:03,908 : [INFO]  ____________________________________ Batch 13: round 1 finished ____________________________________
2023-03-27 14:08:06,360 : [INFO]  Batch 13: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:06,382 : [INFO]  Batch 13: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:06,383 : [INFO]  Batch 13, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:06,383 : [INFO]  Batch 13, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:08:06,383 : [INFO]  ____________________________________ Batch 13: round 2 finished ____________________________________
2023-03-27 14:08:08,967 : [INFO]  Batch 13: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:08,987 : [INFO]  Batch 13: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:08,987 : [INFO]  Batch 13, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:08,987 : [INFO]  Batch 13, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:08:08,987 : [INFO]  ____________________________________ Batch 13: round 3 finished ____________________________________
2023-03-27 14:08:08,987 : [INFO]  #################################### Batch 13: sent the final model to clients ####################################
2023-03-27 14:08:15,453 : [INFO]  Batch 14: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:15,513 : [INFO]  Batch 14: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:15,513 : [INFO]  Batch 14, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:15,513 : [INFO]  Batch 14, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:08:15,513 : [INFO]  ____________________________________ Batch 14: round 1 finished ____________________________________
2023-03-27 14:08:17,750 : [INFO]  Batch 14: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:17,808 : [INFO]  Batch 14: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:17,808 : [INFO]  Batch 14, round 2: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:17,808 : [INFO]  Batch 14, round 2: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:08:17,808 : [INFO]  ____________________________________ Batch 14: round 2 finished ____________________________________
2023-03-27 14:08:20,021 : [INFO]  Batch 14: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:20,038 : [INFO]  Batch 14: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:20,039 : [INFO]  Batch 14, round 3: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:20,039 : [INFO]  Batch 14, round 3: aggregated global model sent to client-1 at 127.0.0.1:35770
2023-03-27 14:08:20,039 : [INFO]  ____________________________________ Batch 14: round 3 finished ____________________________________
2023-03-27 14:08:20,039 : [INFO]  #################################### Batch 14: sent the final model to clients ####################################
2023-03-27 14:08:26,111 : [INFO]  Batch 15: recieved model from client-1 at 127.0.0.1:35770
2023-03-27 14:08:26,154 : [INFO]  Batch 15: recieved model from client-0 at 127.0.0.1:35760
2023-03-27 14:08:26,154 : [INFO]  Batch 15, round 1: aggregated global model sent to client-0 at 127.0.0.1:35760
2023-03-27 14:08:26,154 : [INFO]  Batch 15, round 1: aggregated global model sent to client-1 at 127.0.0.1:35770
