source,target,timestamp,weight
3,3,857.0,1.0
3,3,864.0,1.0
3,3,865.0,1.0
3,3,868.0,1.0
124,137,869.0,1.0
3,3,871.0,1.0
123,104,876.0,1.0
3,3,878.0,1.0
123,104,883.0,1.0
3,3,884.0,1.0
3,3,886.0,1.0
123,104,890.0,1.0
123,104,894.0,1.0
202,119,962.0,1.0
214,159,995.0,1.0
215,160,996.0,1.0
61,56,998.0,1.0
217,61,1003.0,1.0
218,162,1004.0,1.0
223,160,1016.0,1.0
224,166,1019.0,1.0
226,168,1034.0,1.0
214,159,1075.0,1.0
214,159,1077.0,1.0
233,172,1083.0,1.0
214,159,1090.0,1.0
235,8,1099.0,1.0
214,159,1101.0,1.0
214,159,1110.0,1.0
214,159,1115.0,1.0
214,159,1127.0,1.0
214,159,1130.0,1.0
244,106,1158.0,1.0
246,20,1163.0,1.0
244,106,1165.0,1.0
259,197,1283.0,1.0
260,84,1284.0,1.0
214,159,1307.0,1.0
214,159,1314.0,1.0
214,159,1316.0,1.0
264,202,1323.0,1.0
267,185,1336.0,1.0
269,84,1343.0,1.0
272,104,1356.0,1.0
73,206,1357.0,1.0
273,172,1359.0,1.0
273,172,1360.0,1.0
273,172,1367.0,1.0
73,207,1368.0,1.0
73,177,1369.0,1.0
264,202,1376.0,1.0
218,162,1394.0,1.0
273,172,1395.0,1.0
273,172,1405.0,1.0
273,172,1417.0,1.0
286,81,1429.0,1.0
218,162,1435.0,1.0
218,162,1437.0,1.0
218,162,1439.0,1.0
288,214,1441.0,1.0
273,172,1445.0,1.0
273,172,1446.0,1.0
269,84,1447.0,1.0
290,216,1449.0,1.0
218,162,1450.0,1.0
290,216,1452.0,1.0
218,162,1453.0,1.0
294,218,1459.0,1.0
295,160,1460.0,1.0
218,162,1473.0,1.0
273,172,1478.0,1.0
288,214,1479.0,1.0
290,216,1480.0,1.0
294,218,1485.0,1.0
290,216,1489.0,1.0
288,214,1490.0,1.0
288,214,1491.0,1.0
288,214,1494.0,1.0
301,220,1496.0,1.0
288,214,1499.0,1.0
288,214,1502.0,1.0
301,220,1503.0,1.0
290,216,1505.0,1.0
288,214,1512.0,1.0
288,214,1515.0,1.0
294,218,1517.0,1.0
288,214,1538.0,1.0
312,226,1542.0,1.0
312,226,1549.0,1.0
320,160,1560.0,1.0
312,226,1566.0,1.0
273,172,1572.0,1.0
273,172,1574.0,1.0
273,172,1576.0,1.0
273,172,1578.0,1.0
320,160,1597.0,1.0
301,220,1612.0,1.0
301,220,1613.0,1.0
332,92,1617.0,1.0
333,231,1620.0,1.0
301,220,1634.0,1.0
301,220,1638.0,1.0
335,235,1647.0,1.0
290,216,1651.0,1.0
341,38,1667.0,1.0
301,220,1685.0,1.0
301,220,1688.0,1.0
301,220,1689.0,1.0
301,220,1690.0,1.0
344,233,1691.0,1.0
301,59,1708.0,1.0
273,172,1710.0,1.0
290,216,1711.0,1.0
273,172,1717.0,1.0
288,214,1721.0,1.0
288,214,1725.0,1.0
355,160,1742.0,1.0
273,172,1752.0,1.0
273,172,1754.0,1.0
273,172,1755.0,1.0
357,75,1761.0,1.0
273,172,1765.0,1.0
290,216,1773.0,1.0
360,38,1781.0,1.0
273,172,1791.0,1.0
264,202,1798.0,1.0
273,172,1799.0,1.0
264,202,1812.0,1.0
273,172,1817.0,1.0
364,243,1820.0,1.0
365,244,1822.0,1.0
273,172,1823.0,1.0
364,243,1826.0,1.0
264,202,1828.0,1.0
273,172,1831.0,1.0
273,172,1832.0,1.0
273,172,1836.0,1.0
290,216,1839.0,1.0
264,202,1840.0,1.0
367,7,1844.0,1.0
365,244,1846.0,1.0
273,172,1847.0,1.0
365,244,1848.0,1.0
273,172,1850.0,1.0
370,246,1860.0,1.0
364,243,1861.0,1.0
290,216,1862.0,1.0
370,246,1863.0,1.0
273,172,1866.0,1.0
273,172,1868.0,1.0
374,247,1875.0,1.0
375,248,1879.0,1.0
375,248,1882.0,1.0
374,144,1884.0,1.0
290,216,1886.0,1.0
375,248,1889.0,1.0
375,248,1891.0,1.0
375,248,1896.0,1.0
273,172,1900.0,1.0
375,248,1902.0,1.0
375,248,1905.0,1.0
375,248,1914.0,1.0
375,248,1918.0,1.0
381,252,1919.0,1.0
364,243,1924.0,1.0
364,243,1926.0,1.0
383,98,1929.0,1.0
375,248,1930.0,1.0
375,248,1932.0,1.0
375,248,1933.0,1.0
375,248,1934.0,1.0
375,248,1937.0,1.0
375,248,1943.0,1.0
375,248,1947.0,1.0
375,248,1948.0,1.0
290,216,1949.0,1.0
375,248,1950.0,1.0
273,172,1957.0,1.0
273,172,1961.0,1.0
385,78,1965.0,1.0
273,172,1971.0,1.0
375,248,1973.0,1.0
375,248,1976.0,1.0
273,172,1980.0,1.0
375,248,1982.0,1.0
290,216,1983.0,1.0
386,29,1985.0,1.0
375,248,1986.0,1.0
387,19,1991.0,1.0
273,172,1992.0,1.0
290,216,1993.0,1.0
375,248,1998.0,1.0
273,172,2001.0,1.0
290,216,2002.0,1.0
389,256,2008.0,1.0
290,216,2019.0,1.0
273,172,2021.0,1.0
375,248,2022.0,1.0
364,243,2024.0,1.0
392,258,2026.0,1.0
273,172,2030.0,1.0
392,258,2033.0,1.0
290,216,2037.0,1.0
290,216,2038.0,1.0
290,216,2042.0,1.0
273,172,2044.0,1.0
39,259,2047.0,1.0
387,19,2051.0,1.0
397,260,2059.0,1.0
273,172,2061.0,1.0
290,216,2062.0,1.0
273,172,2066.0,1.0
273,172,2070.0,1.0
290,216,2074.0,1.0
402,166,2084.0,1.0
403,263,2089.0,1.0
273,172,2090.0,1.0
273,172,2092.0,1.0
259,197,2094.0,1.0
273,172,2095.0,1.0
290,216,2096.0,1.0
403,263,2098.0,1.0
259,197,2101.0,1.0
403,263,2102.0,1.0
259,197,2104.0,1.0
273,172,2110.0,1.0
403,263,2112.0,1.0
273,172,2113.0,1.0
142,29,2115.0,1.0
142,29,2126.0,1.0
403,263,2129.0,1.0
142,29,2131.0,1.0
142,29,2135.0,1.0
409,187,2136.0,1.0
142,29,2137.0,1.0
403,263,2141.0,1.0
403,263,2146.0,1.0
403,263,2148.0,1.0
413,73,2150.0,1.0
414,267,2153.0,1.0
413,73,2154.0,1.0
403,263,2163.0,1.0
415,269,2165.0,1.0
415,269,2166.0,1.0
413,73,2167.0,1.0
417,254,2168.0,1.0
415,269,2169.0,1.0
259,197,2172.0,1.0
417,254,2179.0,1.0
259,197,2180.0,1.0
403,263,2181.0,1.0
413,73,2195.0,1.0
425,7,2205.0,1.0
425,7,2209.0,1.0
259,197,2210.0,1.0
413,73,2215.0,1.0
3,3,2216.0,1.0
413,73,2220.0,1.0
417,254,2247.0,1.0
417,254,2249.0,1.0
417,254,2261.0,1.0
364,243,2263.0,1.0
417,254,2264.0,1.0
3,3,2274.0,1.0
3,3,2277.0,1.0
443,141,2286.0,1.0
446,16,2292.0,1.0
443,104,2295.0,1.0
3,3,2318.0,1.0
3,3,2319.0,1.0
3,3,2324.0,1.0
3,3,2327.0,1.0
403,263,2328.0,1.0
453,163,2329.0,1.0
3,3,2330.0,1.0
443,70,2342.0,1.0
68,104,2345.0,1.0
460,94,2347.0,1.0
463,279,2351.0,1.0
466,196,2365.0,1.0
413,73,2371.0,1.0
467,202,2372.0,1.0
467,202,2384.0,1.0
469,184,2388.0,1.0
364,243,2405.0,1.0
160,89,2410.0,1.0
417,285,2413.0,1.0
479,286,2415.0,1.0
374,30,2417.0,1.0
479,286,2419.0,1.0
485,290,2432.0,1.0
476,84,2447.0,1.0
476,84,2449.0,1.0
491,160,2461.0,1.0
493,145,2465.0,1.0
491,160,2471.0,1.0
501,150,2499.0,1.0
501,150,2504.0,1.0
413,73,2506.0,1.0
142,29,2509.0,1.0
501,150,2513.0,1.0
142,29,2540.0,1.0
516,255,2559.0,1.0
517,301,2564.0,1.0
517,301,2568.0,1.0
520,302,2581.0,1.0
81,29,2583.0,1.0
286,81,2604.0,1.0
81,29,2619.0,1.0
286,81,2625.0,1.0
528,150,2637.0,1.0
364,243,2655.0,1.0
413,73,2662.0,1.0
443,160,2663.0,1.0
81,29,2664.0,1.0
81,29,2665.0,1.0
81,29,2669.0,1.0
81,29,2673.0,1.0
81,29,2685.0,1.0
413,73,2693.0,1.0
542,19,2699.0,1.0
226,168,2706.0,1.0
545,290,2708.0,1.0
226,168,2709.0,1.0
413,73,2712.0,1.0
443,207,2752.0,1.0
273,172,2781.0,1.0
403,263,2783.0,1.0
142,29,2788.0,1.0
542,19,2789.0,1.0
142,29,2792.0,1.0
142,29,2800.0,1.0
375,248,2801.0,1.0
142,29,2803.0,1.0
374,196,2813.0,1.0
375,248,2814.0,1.0
375,248,2815.0,1.0
375,248,2816.0,1.0
562,59,2817.0,1.0
562,59,2818.0,1.0
375,248,2819.0,1.0
375,248,2823.0,1.0
403,263,2827.0,1.0
403,263,2837.0,1.0
413,73,2839.0,1.0
417,254,2840.0,1.0
375,248,2842.0,1.0
417,254,2844.0,1.0
403,263,2848.0,1.0
567,301,2851.0,1.0
403,263,2853.0,1.0
273,172,2855.0,1.0
84,34,2867.0,1.0
375,248,2868.0,1.0
273,172,2869.0,1.0
375,248,2874.0,1.0
375,248,2877.0,1.0
273,172,2881.0,1.0
375,248,2882.0,1.0
375,248,2884.0,1.0
375,248,2888.0,1.0
443,174,2890.0,1.0
375,248,2891.0,1.0
574,325,2895.0,1.0
375,248,2896.0,1.0
575,235,2899.0,1.0
443,174,2900.0,1.0
375,248,2901.0,1.0
375,248,2902.0,1.0
403,263,2907.0,1.0
403,263,2912.0,1.0
403,263,2927.0,1.0
273,172,2943.0,1.0
580,75,2948.0,1.0
493,184,2956.0,1.0
375,248,2962.0,1.0
485,290,2965.0,1.0
273,172,2968.0,1.0
587,29,2977.0,1.0
387,19,2981.0,1.0
575,235,2984.0,1.0
387,19,2987.0,1.0
387,19,2992.0,1.0
588,29,2995.0,1.0
387,19,3008.0,1.0
414,267,3011.0,1.0
414,267,3019.0,1.0
588,29,3020.0,1.0
387,19,3022.0,1.0
593,227,3038.0,1.0
387,19,3044.0,1.0
364,243,3061.0,1.0
387,19,3070.0,1.0
414,267,3071.0,1.0
596,332,3078.0,1.0
414,267,3084.0,1.0
597,333,3086.0,1.0
599,250,3093.0,1.0
532,301,3128.0,1.0
269,84,3129.0,1.0
414,267,3134.0,1.0
608,64,3137.0,1.0
608,64,3139.0,1.0
269,84,3140.0,1.0
364,243,3144.0,1.0
575,235,3147.0,1.0
414,267,3155.0,1.0
414,267,3158.0,1.0
387,19,3161.0,1.0
613,196,3167.0,1.0
613,196,3168.0,1.0
388,301,3178.0,1.0
364,243,3181.0,1.0
493,145,3182.0,1.0
615,339,3188.0,1.0
615,339,3193.0,1.0
615,339,3198.0,1.0
255,341,3200.0,1.0
615,339,3203.0,1.0
255,341,3205.0,1.0
615,339,3206.0,1.0
615,339,3210.0,1.0
615,339,3216.0,1.0
575,235,3217.0,1.0
615,339,3219.0,1.0
615,339,3222.0,1.0
615,339,3223.0,1.0
615,339,3224.0,1.0
615,339,3225.0,1.0
615,339,3226.0,1.0
615,339,3228.0,1.0
615,339,3229.0,1.0
615,339,3230.0,1.0
615,339,3235.0,1.0
615,339,3238.0,1.0
615,339,3240.0,1.0
615,339,3245.0,1.0
615,339,3249.0,1.0
615,339,3251.0,1.0
615,339,3253.0,1.0
615,339,3255.0,1.0
615,339,3258.0,1.0
615,339,3261.0,1.0
615,339,3263.0,1.0
615,339,3265.0,1.0
615,339,3268.0,1.0
615,339,3269.0,1.0
623,290,3270.0,1.0
615,339,3271.0,1.0
142,29,3274.0,1.0
615,339,3275.0,1.0
615,339,3276.0,1.0
615,339,3277.0,1.0
615,339,3279.0,1.0
615,339,3280.0,1.0
615,339,3285.0,1.0
624,344,3287.0,1.0
615,339,3288.0,1.0
615,339,3290.0,1.0
615,339,3292.0,1.0
615,339,3293.0,1.0
615,339,3296.0,1.0
615,339,3297.0,1.0
615,339,3300.0,1.0
615,339,3302.0,1.0
615,339,3303.0,1.0
615,339,3309.0,1.0
624,344,3310.0,1.0
615,339,3312.0,1.0
624,344,3314.0,1.0
624,344,3322.0,1.0
626,196,3324.0,1.0
626,196,3325.0,1.0
96,83,3330.0,1.0
615,339,3334.0,1.0
615,339,3335.0,1.0
39,259,3336.0,1.0
628,172,3338.0,1.0
96,83,3340.0,1.0
615,339,3344.0,1.0
630,227,3345.0,1.0
615,339,3352.0,1.0
615,339,3359.0,1.0
575,235,3361.0,1.0
493,145,3362.0,1.0
493,145,3370.0,1.0
632,346,3379.0,1.0
634,347,3421.0,1.0
634,347,3424.0,1.0
636,349,3438.0,1.0
636,349,3446.0,1.0
637,350,3451.0,1.0
639,103,3453.0,1.0
639,103,3455.0,1.0
636,349,3456.0,1.0
639,103,3469.0,1.0
84,34,3471.0,1.0
639,103,3472.0,1.0
636,349,3483.0,1.0
646,319,3513.0,1.0
387,19,3524.0,1.0
646,319,3550.0,1.0
651,250,3565.0,1.0
652,72,3567.0,1.0
630,72,3569.0,1.0
387,356,3572.0,1.0
652,72,3573.0,1.0
615,339,3577.0,1.0
615,339,3579.0,1.0
425,7,3582.0,1.0
387,356,3583.0,1.0
387,356,3589.0,1.0
425,7,3590.0,1.0
387,356,3594.0,1.0
425,7,3602.0,1.0
655,357,3606.0,1.0
655,357,3607.0,1.0
460,94,3610.0,1.0
656,214,3611.0,1.0
655,357,3612.0,1.0
655,357,3614.0,1.0
655,357,3616.0,1.0
660,214,3624.0,1.0
425,7,3626.0,1.0
387,356,3627.0,1.0
655,357,3631.0,1.0
655,357,3633.0,1.0
655,357,3634.0,1.0
655,357,3636.0,1.0
655,357,3637.0,1.0
655,357,3640.0,1.0
387,356,3641.0,1.0
655,357,3643.0,1.0
664,19,3649.0,1.0
667,332,3659.0,1.0
3,3,3660.0,1.0
425,7,3661.0,1.0
3,3,3666.0,1.0
667,332,3667.0,1.0
425,7,3668.0,1.0
667,332,3669.0,1.0
667,332,3674.0,1.0
387,356,3675.0,1.0
425,7,3681.0,1.0
387,356,3683.0,1.0
425,7,3685.0,1.0
674,332,3696.0,1.0
387,356,3705.0,1.0
667,332,3710.0,1.0
61,360,3719.0,1.0
387,356,3720.0,1.0
682,187,3733.0,1.0
123,104,3740.0,1.0
123,104,3742.0,1.0
123,104,3745.0,1.0
685,362,3753.0,1.0
686,363,3756.0,1.0
387,356,3766.0,1.0
685,362,3769.0,1.0
123,104,3771.0,1.0
688,364,3773.0,1.0
689,364,3774.0,1.0
387,356,3775.0,1.0
22,364,3778.0,1.0
691,364,3780.0,1.0
689,364,3801.0,1.0
125,364,3803.0,1.0
389,242,3808.0,1.0
389,284,3810.0,1.0
387,356,3811.0,1.0
692,313,3826.0,1.0
387,356,3832.0,1.0
387,356,3833.0,1.0
695,187,3840.0,1.0
387,356,3849.0,1.0
387,356,3850.0,1.0
387,356,3851.0,1.0
104,157,3852.0,1.0
104,157,3853.0,1.0
700,239,3857.0,1.0
294,218,3864.0,1.0
387,356,3870.0,1.0
655,357,3872.0,1.0
655,357,3875.0,1.0
104,90,3879.0,1.0
703,367,3880.0,1.0
655,357,3882.0,1.0
652,72,3887.0,1.0
655,357,3891.0,1.0
224,166,3894.0,1.0
224,166,3898.0,1.0
706,19,3904.0,1.0
224,166,3906.0,1.0
655,357,3907.0,1.0
224,166,3912.0,1.0
630,84,3923.0,1.0
387,356,3925.0,1.0
517,301,3936.0,1.0
387,356,3952.0,1.0
387,356,3957.0,1.0
387,356,3963.0,1.0
123,104,3966.0,1.0
415,269,3971.0,1.0
415,269,3973.0,1.0
415,269,3975.0,1.0
387,356,3982.0,1.0
84,34,3984.0,1.0
719,235,3993.0,1.0
720,29,3994.0,1.0
387,356,4008.0,1.0
387,356,4027.0,1.0
722,177,4028.0,1.0
722,177,4029.0,1.0
96,83,4030.0,1.0
722,177,4031.0,1.0
479,73,4032.0,1.0
96,83,4040.0,1.0
723,364,4041.0,1.0
725,246,4049.0,1.0
719,235,4060.0,1.0
421,364,4071.0,1.0
729,374,4077.0,1.0
720,29,4080.0,1.0
731,375,4086.0,1.0
403,263,4089.0,1.0
403,263,4094.0,1.0
734,29,4107.0,1.0
720,29,4119.0,1.0
720,29,4120.0,1.0
720,29,4123.0,1.0
335,84,4149.0,1.0
720,29,4151.0,1.0
259,197,4154.0,1.0
720,29,4159.0,1.0
80,364,4164.0,1.0
741,332,4168.0,1.0
737,259,4171.0,1.0
742,367,4172.0,1.0
741,332,4183.0,1.0
61,234,4187.0,1.0
746,3,4188.0,1.0
748,33,4192.0,1.0
741,332,4193.0,1.0
746,3,4197.0,1.0
61,234,4198.0,1.0
741,332,4205.0,1.0
746,3,4214.0,1.0
746,3,4217.0,1.0
746,3,4222.0,1.0
746,3,4229.0,1.0
751,374,4230.0,1.0
68,29,4231.0,1.0
355,160,4232.0,1.0
744,381,4239.0,1.0
746,3,4250.0,1.0
755,383,4262.0,1.0
746,3,4263.0,1.0
443,385,4299.0,1.0
755,383,4369.0,1.0
768,90,4370.0,1.0
96,83,4377.0,1.0
768,90,4381.0,1.0
720,29,4382.0,1.0
720,29,4383.0,1.0
768,90,4384.0,1.0
770,386,4389.0,1.0
771,387,4390.0,1.0
771,387,4391.0,1.0
771,387,4401.0,1.0
771,387,4408.0,1.0
771,387,4410.0,1.0
771,387,4417.0,1.0
96,83,4419.0,1.0
771,387,4420.0,1.0
755,383,4421.0,1.0
771,387,4422.0,1.0
771,387,4425.0,1.0
771,387,4428.0,1.0
771,387,4431.0,1.0
630,72,4432.0,1.0
771,387,4436.0,1.0
771,387,4438.0,1.0
771,387,4451.0,1.0
771,387,4461.0,1.0
771,387,4469.0,1.0
770,386,4477.0,1.0
771,387,4487.0,1.0
771,387,4491.0,1.0
771,387,4496.0,1.0
771,387,4503.0,1.0
771,387,4512.0,1.0
646,319,4516.0,1.0
771,387,4523.0,1.0
771,387,4526.0,1.0
771,387,4529.0,1.0
656,214,4534.0,1.0
272,104,4535.0,1.0
771,387,4538.0,1.0
780,389,4539.0,1.0
213,259,4541.0,1.0
771,387,4542.0,1.0
780,389,4544.0,1.0
233,31,4547.0,1.0
86,61,4553.0,1.0
784,386,4556.0,1.0
785,392,4557.0,1.0
646,319,4560.0,1.0
68,214,4564.0,1.0
213,259,4573.0,1.0
785,392,4576.0,1.0
785,392,4580.0,1.0
785,392,4584.0,1.0
720,29,4589.0,1.0
226,168,4595.0,1.0
785,392,4602.0,1.0
785,392,4607.0,1.0
656,214,4609.0,1.0
751,374,4614.0,1.0
720,29,4615.0,1.0
794,392,4617.0,1.0
785,392,4622.0,1.0
785,392,4631.0,1.0
213,259,4632.0,1.0
785,392,4635.0,1.0
785,392,4637.0,1.0
797,397,4646.0,1.0
264,202,4653.0,1.0
226,168,4658.0,1.0
226,168,4660.0,1.0
785,392,4662.0,1.0
259,197,4665.0,1.0
73,307,4667.0,1.0
785,392,4668.0,1.0
785,392,4673.0,1.0
785,392,4674.0,1.0
785,392,4675.0,1.0
344,233,4676.0,1.0
344,233,4677.0,1.0
344,233,4681.0,1.0
73,180,4683.0,1.0
73,127,4684.0,1.0
73,56,4685.0,1.0
264,202,4686.0,1.0
344,233,4689.0,1.0
344,233,4690.0,1.0
344,233,4691.0,1.0
344,233,4693.0,1.0
785,392,4696.0,1.0
344,233,4699.0,1.0
785,392,4701.0,1.0
172,131,4705.0,1.0
785,392,4717.0,1.0
785,392,4723.0,1.0
656,214,4725.0,1.0
259,197,4730.0,1.0
575,235,4744.0,1.0
807,341,4746.0,1.0
273,172,4752.0,1.0
639,103,4755.0,1.0
785,392,4756.0,1.0
273,172,4757.0,1.0
273,172,4760.0,1.0
273,172,4763.0,1.0
785,392,4777.0,1.0
813,398,4787.0,1.0
656,214,4789.0,1.0
785,392,4795.0,1.0
785,392,4802.0,1.0
737,259,4805.0,1.0
259,197,4812.0,1.0
273,172,4813.0,1.0
817,184,4823.0,1.0
817,184,4830.0,1.0
273,172,4849.0,1.0
226,168,4853.0,1.0
822,217,4859.0,1.0
826,402,4873.0,1.0
828,403,4885.0,1.0
828,403,4910.0,1.0
828,403,4913.0,1.0
828,403,4914.0,1.0
828,403,4921.0,1.0
822,217,4926.0,1.0
259,197,4933.0,1.0
836,22,4956.0,1.0
828,403,4957.0,1.0
836,22,4960.0,1.0
828,403,4964.0,1.0
822,217,4967.0,1.0
828,403,4971.0,1.0
290,216,4974.0,1.0
290,216,4975.0,1.0
828,403,4984.0,1.0
290,216,4989.0,1.0
290,216,4994.0,1.0
822,217,4999.0,1.0
822,217,5002.0,1.0
822,217,5004.0,1.0
290,216,5005.0,1.0
822,217,5009.0,1.0
290,216,5010.0,1.0
839,360,5029.0,1.0
656,214,5033.0,1.0
840,409,5039.0,1.0
828,403,5052.0,1.0
797,397,5059.0,1.0
843,104,5064.0,1.0
290,216,5073.0,1.0
290,216,5074.0,1.0
797,397,5087.0,1.0
828,403,5090.0,1.0
797,397,5106.0,1.0
290,216,5110.0,1.0
828,403,5111.0,1.0
255,341,5113.0,1.0
852,417,5115.0,1.0
828,403,5121.0,1.0
797,397,5123.0,1.0
828,403,5124.0,1.0
255,341,5127.0,1.0
656,214,5129.0,1.0
255,341,5130.0,1.0
365,244,5137.0,1.0
828,403,5138.0,1.0
828,403,5141.0,1.0
828,403,5142.0,1.0
828,403,5144.0,1.0
828,403,5145.0,1.0
828,403,5149.0,1.0
828,403,5150.0,1.0
828,403,5155.0,1.0
828,403,5159.0,1.0
656,214,5163.0,1.0
828,403,5169.0,1.0
828,403,5194.0,1.0
828,403,5195.0,1.0
344,233,5199.0,1.0
344,233,5201.0,1.0
828,403,5202.0,1.0
828,403,5204.0,1.0
344,233,5205.0,1.0
344,233,5207.0,1.0
425,7,5212.0,1.0
656,214,5215.0,1.0
425,7,5216.0,1.0
828,403,5220.0,1.0
828,403,5225.0,1.0
828,403,5227.0,1.0
797,397,5228.0,1.0
828,403,5232.0,1.0
864,14,5235.0,1.0
828,403,5236.0,1.0
630,72,5238.0,1.0
630,72,5241.0,1.0
828,403,5246.0,1.0
414,267,5247.0,1.0
414,267,5261.0,1.0
828,403,5262.0,1.0
828,403,5264.0,1.0
828,403,5271.0,1.0
828,403,5283.0,1.0
828,403,5286.0,1.0
797,397,5290.0,1.0
414,267,5292.0,1.0
870,184,5293.0,1.0
797,397,5294.0,1.0
828,403,5296.0,1.0
797,397,5299.0,1.0
413,73,5301.0,1.0
797,397,5302.0,1.0
828,403,5303.0,1.0
808,235,5304.0,1.0
413,73,5305.0,1.0
413,73,5306.0,1.0
872,423,5311.0,1.0
413,73,5314.0,1.0
433,425,5333.0,1.0
877,425,5346.0,1.0
878,426,5348.0,1.0
828,403,5354.0,1.0
828,403,5359.0,1.0
828,403,5361.0,1.0
828,403,5365.0,1.0
433,425,5368.0,1.0
828,403,5370.0,1.0
828,403,5374.0,1.0
828,403,5376.0,1.0
828,403,5377.0,1.0
878,426,5394.0,1.0
413,73,5399.0,1.0
828,403,5409.0,1.0
883,374,5412.0,1.0
