source,target,timestamp,weight
182,139,881.0,1.0
151,69,888.0,1.0
179,136,892.0,1.0
179,136,897.0,1.0
151,69,908.0,1.0
151,69,914.0,1.0
188,114,918.0,1.0
179,136,921.0,1.0
188,114,923.0,1.0
151,69,925.0,1.0
151,69,928.0,1.0
190,37,930.0,1.0
188,114,932.0,1.0
151,69,934.0,1.0
75,69,936.0,1.0
182,139,938.0,1.0
182,139,943.0,1.0
194,15,945.0,1.0
195,147,947.0,1.0
194,15,948.0,1.0
194,15,953.0,1.0
197,148,957.0,1.0
200,149,960.0,1.0
202,119,962.0,1.0
198,114,966.0,1.0
203,32,970.0,1.0
203,32,975.0,1.0
206,153,978.0,1.0
203,32,979.0,1.0
203,32,981.0,1.0
209,155,987.0,1.0
195,157,989.0,1.0
211,51,990.0,1.0
211,51,991.0,1.0
182,139,1012.0,1.0
182,139,1018.0,1.0
182,139,1022.0,1.0
182,139,1024.0,1.0
194,15,1026.0,1.0
102,79,1027.0,1.0
182,139,1028.0,1.0
15,14,1029.0,1.0
182,139,1030.0,1.0
102,79,1031.0,1.0
182,139,1033.0,1.0
182,139,1035.0,1.0
182,139,1036.0,1.0
102,79,1037.0,1.0
102,79,1039.0,1.0
102,79,1044.0,1.0
203,32,1047.0,1.0
102,79,1051.0,1.0
179,136,1052.0,1.0
102,79,1059.0,1.0
102,79,1063.0,1.0
179,136,1069.0,1.0
102,79,1071.0,1.0
102,79,1076.0,1.0
15,14,1079.0,1.0
102,79,1082.0,1.0
233,172,1083.0,1.0
233,173,1084.0,1.0
194,15,1087.0,1.0
102,79,1091.0,1.0
102,79,1093.0,1.0
102,79,1096.0,1.0
17,175,1097.0,1.0
102,79,1100.0,1.0
102,79,1104.0,1.0
102,79,1106.0,1.0
102,79,1107.0,1.0
51,179,1109.0,1.0
51,179,1111.0,1.0
102,79,1112.0,1.0
205,180,1113.0,1.0
205,180,1116.0,1.0
205,180,1117.0,1.0
102,79,1118.0,1.0
102,79,1119.0,1.0
102,79,1124.0,1.0
194,15,1126.0,1.0
102,79,1128.0,1.0
239,182,1129.0,1.0
205,180,1131.0,1.0
205,180,1133.0,1.0
102,79,1134.0,1.0
241,75,1135.0,1.0
102,79,1138.0,1.0
102,79,1139.0,1.0
75,69,1142.0,1.0
205,180,1143.0,1.0
102,79,1145.0,1.0
205,180,1146.0,1.0
205,180,1149.0,1.0
102,79,1150.0,1.0
102,79,1159.0,1.0
205,180,1160.0,1.0
75,69,1162.0,1.0
205,180,1166.0,1.0
75,69,1167.0,1.0
205,180,1169.0,1.0
102,79,1171.0,1.0
102,79,1172.0,1.0
205,180,1174.0,1.0
233,112,1177.0,1.0
233,8,1179.0,1.0
233,158,1181.0,1.0
102,79,1182.0,1.0
205,180,1183.0,1.0
102,79,1185.0,1.0
102,79,1187.0,1.0
102,79,1190.0,1.0
102,79,1192.0,1.0
247,186,1193.0,1.0
102,79,1195.0,1.0
205,180,1199.0,1.0
102,79,1203.0,1.0
205,180,1206.0,1.0
102,79,1210.0,1.0
102,79,1211.0,1.0
233,64,1212.0,1.0
102,79,1215.0,1.0
102,79,1216.0,1.0
205,180,1217.0,1.0
102,79,1220.0,1.0
66,182,1223.0,1.0
102,79,1225.0,1.0
251,157,1226.0,1.0
66,182,1228.0,1.0
102,79,1234.0,1.0
66,182,1235.0,1.0
102,79,1236.0,1.0
66,182,1239.0,1.0
102,79,1241.0,1.0
205,180,1244.0,1.0
66,182,1245.0,1.0
66,182,1247.0,1.0
205,180,1250.0,1.0
182,139,1252.0,1.0
255,8,1260.0,1.0
205,180,1261.0,1.0
233,193,1262.0,1.0
205,180,1265.0,1.0
256,194,1266.0,1.0
256,194,1269.0,1.0
257,195,1278.0,1.0
257,195,1279.0,1.0
205,180,1280.0,1.0
259,197,1283.0,1.0
256,194,1293.0,1.0
40,200,1295.0,1.0
205,180,1296.0,1.0
233,178,1299.0,1.0
256,194,1300.0,1.0
40,69,1301.0,1.0
256,194,1304.0,1.0
233,201,1305.0,1.0
256,194,1311.0,1.0
233,178,1318.0,1.0
256,194,1319.0,1.0
264,202,1323.0,1.0
179,136,1324.0,1.0
265,39,1328.0,1.0
271,91,1353.0,1.0
264,202,1376.0,1.0
278,209,1382.0,1.0
12,11,1385.0,1.0
278,209,1387.0,1.0
280,200,1400.0,1.0
280,200,1402.0,1.0
280,200,1404.0,1.0
197,148,1406.0,1.0
17,211,1414.0,1.0
281,68,1416.0,1.0
197,148,1419.0,1.0
281,68,1420.0,1.0
179,212,1422.0,1.0
205,180,1432.0,1.0
205,180,1433.0,1.0
294,218,1459.0,1.0
205,180,1470.0,1.0
205,180,1471.0,1.0
294,218,1485.0,1.0
205,180,1487.0,1.0
205,180,1488.0,1.0
205,180,1495.0,1.0
303,158,1498.0,1.0
197,148,1500.0,1.0
205,180,1504.0,1.0
197,148,1507.0,1.0
303,223,1510.0,1.0
205,180,1511.0,1.0
205,180,1513.0,1.0
205,180,1514.0,1.0
205,180,1516.0,1.0
294,218,1517.0,1.0
205,180,1520.0,1.0
205,180,1521.0,1.0
311,215,1541.0,1.0
315,200,1550.0,1.0
315,200,1563.0,1.0
39,111,1582.0,1.0
326,8,1584.0,1.0
195,157,1592.0,1.0
68,200,1607.0,1.0
334,232,1621.0,1.0
337,233,1626.0,1.0
337,233,1630.0,1.0
337,233,1631.0,1.0
337,233,1632.0,1.0
337,233,1635.0,1.0
337,233,1639.0,1.0
337,233,1643.0,1.0
271,91,1646.0,1.0
334,232,1654.0,1.0
195,119,1662.0,1.0
151,69,1677.0,1.0
344,233,1691.0,1.0
334,232,1694.0,1.0
334,232,1697.0,1.0
151,69,1702.0,1.0
346,231,1704.0,1.0
334,232,1731.0,1.0
351,211,1733.0,1.0
334,232,1739.0,1.0
334,232,1749.0,1.0
151,69,1751.0,1.0
358,241,1768.0,1.0
359,124,1769.0,1.0
334,232,1783.0,1.0
151,69,1787.0,1.0
346,242,1797.0,1.0
264,202,1798.0,1.0
346,242,1800.0,1.0
39,111,1811.0,1.0
264,202,1812.0,1.0
39,111,1815.0,1.0
182,139,1827.0,1.0
264,202,1828.0,1.0
334,232,1829.0,1.0
264,202,1840.0,1.0
205,180,1841.0,1.0
367,7,1844.0,1.0
205,180,1845.0,1.0
205,180,1851.0,1.0
205,180,1853.0,1.0
205,180,1855.0,1.0
370,246,1860.0,1.0
370,246,1863.0,1.0
372,209,1867.0,1.0
374,247,1875.0,1.0
205,180,1877.0,1.0
205,180,1878.0,1.0
334,232,1881.0,1.0
205,180,1887.0,1.0
334,232,1907.0,1.0
379,251,1910.0,1.0
205,180,1912.0,1.0
379,251,1913.0,1.0
379,251,1925.0,1.0
182,139,1927.0,1.0
379,251,1936.0,1.0
379,251,1938.0,1.0
379,251,1939.0,1.0
205,180,1944.0,1.0
379,251,1946.0,1.0
379,251,1953.0,1.0
205,180,1955.0,1.0
379,251,1956.0,1.0
205,180,1959.0,1.0
205,180,1962.0,1.0
205,180,1964.0,1.0
205,180,1966.0,1.0
205,180,1969.0,1.0
205,180,1974.0,1.0
205,180,1978.0,1.0
205,180,1984.0,1.0
182,139,1994.0,1.0
205,180,1996.0,1.0
205,180,1999.0,1.0
388,255,2000.0,1.0
205,180,2003.0,1.0
205,180,2007.0,1.0
390,257,2010.0,1.0
205,180,2011.0,1.0
390,257,2017.0,1.0
205,180,2018.0,1.0
393,255,2027.0,1.0
334,232,2034.0,1.0
151,69,2036.0,1.0
334,232,2043.0,1.0
395,75,2048.0,1.0
396,37,2050.0,1.0
395,75,2052.0,1.0
334,232,2055.0,1.0
390,257,2057.0,1.0
398,200,2063.0,1.0
398,200,2065.0,1.0
400,262,2067.0,1.0
398,200,2069.0,1.0
401,241,2071.0,1.0
400,262,2075.0,1.0
390,257,2076.0,1.0
400,262,2077.0,1.0
182,139,2080.0,1.0
390,257,2083.0,1.0
404,93,2091.0,1.0
404,93,2093.0,1.0
259,197,2094.0,1.0
259,197,2101.0,1.0
390,257,2103.0,1.0
259,197,2104.0,1.0
390,257,2107.0,1.0
406,264,2109.0,1.0
334,232,2111.0,1.0
404,93,2116.0,1.0
334,232,2117.0,1.0
407,114,2118.0,1.0
22,211,2119.0,1.0
390,257,2121.0,1.0
334,232,2122.0,1.0
390,257,2123.0,1.0
334,232,2125.0,1.0
408,265,2127.0,1.0
404,93,2128.0,1.0
334,232,2130.0,1.0
257,195,2132.0,1.0
404,93,2134.0,1.0
280,200,2138.0,1.0
404,93,2140.0,1.0
416,41,2158.0,1.0
259,197,2172.0,1.0
418,251,2176.0,1.0
259,197,2180.0,1.0
420,196,2189.0,1.0
420,196,2193.0,1.0
421,93,2196.0,1.0
404,93,2197.0,1.0
422,271,2198.0,1.0
420,196,2199.0,1.0
422,271,2201.0,1.0
421,93,2202.0,1.0
404,93,2204.0,1.0
425,7,2205.0,1.0
421,93,2207.0,1.0
425,7,2209.0,1.0
259,197,2210.0,1.0
429,145,2225.0,1.0
430,274,2228.0,1.0
429,145,2238.0,1.0
200,149,2241.0,1.0
421,93,2243.0,1.0
429,145,2245.0,1.0
421,93,2251.0,1.0
437,128,2259.0,1.0
438,277,2262.0,1.0
438,277,2265.0,1.0
421,93,2266.0,1.0
437,128,2269.0,1.0
430,247,2272.0,1.0
404,93,2281.0,1.0
334,232,2283.0,1.0
404,93,2285.0,1.0
404,93,2291.0,1.0
429,145,2299.0,1.0
448,250,2300.0,1.0
404,93,2301.0,1.0
449,196,2307.0,1.0
449,196,2309.0,1.0
404,93,2310.0,1.0
429,145,2313.0,1.0
449,196,2321.0,1.0
429,145,2323.0,1.0
449,196,2325.0,1.0
311,16,2332.0,1.0
429,145,2334.0,1.0
311,16,2339.0,1.0
311,16,2340.0,1.0
459,280,2346.0,1.0
460,94,2347.0,1.0
461,192,2348.0,1.0
311,215,2353.0,1.0
79,41,2356.0,1.0
68,69,2357.0,1.0
464,281,2359.0,1.0
464,281,2361.0,1.0
80,93,2370.0,1.0
379,251,2395.0,1.0
379,251,2399.0,1.0
80,93,2406.0,1.0
476,68,2407.0,1.0
80,93,2408.0,1.0
477,36,2409.0,1.0
449,196,2428.0,1.0
476,289,2430.0,1.0
476,289,2431.0,1.0
449,196,2433.0,1.0
102,79,2434.0,1.0
488,14,2440.0,1.0
476,22,2442.0,1.0
476,68,2443.0,1.0
448,250,2446.0,1.0
476,84,2447.0,1.0
476,84,2449.0,1.0
476,292,2454.0,1.0
102,79,2455.0,1.0
476,292,2456.0,1.0
334,232,2459.0,1.0
102,79,2463.0,1.0
494,294,2467.0,1.0
494,294,2468.0,1.0
494,294,2469.0,1.0
497,180,2476.0,1.0
334,232,2482.0,1.0
483,14,2490.0,1.0
205,180,2493.0,1.0
197,148,2495.0,1.0
205,180,2496.0,1.0
205,180,2501.0,1.0
404,93,2522.0,1.0
507,196,2523.0,1.0
334,232,2527.0,1.0
508,196,2528.0,1.0
421,93,2529.0,1.0
510,299,2535.0,1.0
508,196,2537.0,1.0
404,93,2543.0,1.0
514,37,2546.0,1.0
508,196,2555.0,1.0
516,255,2559.0,1.0
102,79,2561.0,1.0
508,196,2562.0,1.0
404,93,2574.0,1.0
334,232,2576.0,1.0
151,69,2577.0,1.0
404,93,2579.0,1.0
404,93,2582.0,1.0
151,69,2584.0,1.0
521,303,2586.0,1.0
404,93,2587.0,1.0
521,303,2589.0,1.0
404,93,2592.0,1.0
151,69,2593.0,1.0
151,69,2596.0,1.0
102,79,2597.0,1.0
404,93,2598.0,1.0
521,303,2601.0,1.0
151,69,2605.0,1.0
334,232,2606.0,1.0
151,69,2610.0,1.0
514,37,2611.0,1.0
151,69,2614.0,1.0
102,79,2616.0,1.0
271,306,2622.0,1.0
334,232,2630.0,1.0
521,303,2632.0,1.0
102,79,2641.0,1.0
271,306,2647.0,1.0
334,232,2648.0,1.0
531,311,2650.0,1.0
404,93,2654.0,1.0
404,93,2656.0,1.0
531,311,2657.0,1.0
334,232,2658.0,1.0
534,184,2668.0,1.0
271,306,2670.0,1.0
521,303,2672.0,1.0
102,79,2674.0,1.0
271,306,2675.0,1.0
102,79,2678.0,1.0
334,232,2679.0,1.0
271,306,2680.0,1.0
521,303,2682.0,1.0
540,316,2695.0,1.0
422,271,2700.0,1.0
543,196,2701.0,1.0
545,290,2708.0,1.0
534,184,2713.0,1.0
521,303,2714.0,1.0
102,79,2715.0,1.0
540,316,2717.0,1.0
531,311,2721.0,1.0
334,232,2723.0,1.0
102,79,2725.0,1.0
514,37,2726.0,1.0
540,316,2729.0,1.0
540,316,2734.0,1.0
540,316,2735.0,1.0
334,232,2736.0,1.0
540,316,2738.0,1.0
534,145,2739.0,1.0
540,316,2740.0,1.0
404,93,2742.0,1.0
404,93,2744.0,1.0
421,93,2748.0,1.0
540,316,2750.0,1.0
102,79,2755.0,1.0
540,316,2761.0,1.0
404,196,2763.0,1.0
540,316,2764.0,1.0
404,196,2765.0,1.0
421,93,2771.0,1.0
102,79,2772.0,1.0
540,316,2777.0,1.0
556,321,2790.0,1.0
449,196,2793.0,1.0
449,196,2798.0,1.0
559,264,2802.0,1.0
102,79,2805.0,1.0
521,303,2806.0,1.0
561,37,2807.0,1.0
102,79,2808.0,1.0
102,79,2820.0,1.0
102,79,2824.0,1.0
565,196,2828.0,1.0
80,93,2830.0,1.0
197,148,2833.0,1.0
102,79,2834.0,1.0
449,196,2835.0,1.0
334,232,2845.0,1.0
334,232,2858.0,1.0
570,184,2865.0,1.0
334,232,2892.0,1.0
334,232,2926.0,1.0
577,326,2929.0,1.0
271,306,2953.0,1.0
582,22,2960.0,1.0
179,136,2966.0,1.0
584,184,2970.0,1.0
570,184,2972.0,1.0
334,232,2986.0,1.0
334,232,2991.0,1.0
570,184,2998.0,1.0
589,330,3006.0,1.0
589,330,3015.0,1.0
590,200,3017.0,1.0
590,200,3021.0,1.0
590,200,3023.0,1.0
591,182,3024.0,1.0
592,173,3027.0,1.0
179,136,3031.0,1.0
179,136,3032.0,1.0
271,306,3046.0,1.0
102,79,3049.0,1.0
404,93,3057.0,1.0
595,196,3063.0,1.0
534,184,3065.0,1.0
534,184,3066.0,1.0
595,196,3067.0,1.0
14,13,3068.0,1.0
595,196,3073.0,1.0
421,93,3074.0,1.0
595,196,3077.0,1.0
595,196,3080.0,1.0
119,184,3081.0,1.0
102,79,3088.0,1.0
102,79,3091.0,1.0
315,200,3095.0,1.0
102,79,3097.0,1.0
256,194,3098.0,1.0
404,93,3102.0,1.0
256,194,3104.0,1.0
102,79,3105.0,1.0
601,334,3108.0,1.0
404,93,3112.0,1.0
102,79,3118.0,1.0
315,200,3120.0,1.0
605,74,3121.0,1.0
102,79,3123.0,1.0
102,79,3131.0,1.0
102,79,3138.0,1.0
315,200,3142.0,1.0
102,79,3146.0,1.0
102,79,3173.0,1.0
315,200,3175.0,1.0
102,79,3179.0,1.0
102,79,3196.0,1.0
255,341,3200.0,1.0
255,341,3205.0,1.0
315,200,3215.0,1.0
517,255,3227.0,1.0
315,200,3273.0,1.0
102,79,3284.0,1.0
205,180,3286.0,1.0
102,79,3289.0,1.0
102,79,3301.0,1.0
315,200,3307.0,1.0
205,180,3308.0,1.0
102,79,3311.0,1.0
102,79,3313.0,1.0
205,180,3316.0,1.0
102,79,3319.0,1.0
205,180,3320.0,1.0
102,79,3323.0,1.0
205,180,3326.0,1.0
315,200,3346.0,1.0
102,79,3348.0,1.0
102,79,3351.0,1.0
315,200,3355.0,1.0
102,79,3356.0,1.0
205,180,3366.0,1.0
632,346,3379.0,1.0
102,79,3403.0,1.0
102,79,3404.0,1.0
633,195,3407.0,1.0
205,180,3408.0,1.0
205,180,3412.0,1.0
570,184,3414.0,1.0
205,180,3415.0,1.0
315,200,3419.0,1.0
102,79,3428.0,1.0
205,180,3432.0,1.0
633,195,3434.0,1.0
102,79,3436.0,1.0
102,79,3440.0,1.0
119,196,3445.0,1.0
102,79,3447.0,1.0
638,351,3452.0,1.0
205,180,3454.0,1.0
205,180,3457.0,1.0
205,180,3458.0,1.0
205,180,3460.0,1.0
205,180,3461.0,1.0
393,255,3462.0,1.0
640,352,3463.0,1.0
205,180,3465.0,1.0
102,79,3466.0,1.0
102,79,3470.0,1.0
119,102,3474.0,1.0
205,180,3477.0,1.0
102,79,3480.0,1.0
102,79,3486.0,1.0
102,79,3488.0,1.0
205,180,3493.0,1.0
205,180,3494.0,1.0
640,352,3497.0,1.0
540,316,3498.0,1.0
102,79,3501.0,1.0
205,180,3502.0,1.0
540,316,3503.0,1.0
102,79,3504.0,1.0
540,316,3506.0,1.0
102,79,3507.0,1.0
205,180,3509.0,1.0
540,316,3510.0,1.0
205,180,3511.0,1.0
102,79,3512.0,1.0
540,316,3514.0,1.0
540,316,3515.0,1.0
540,316,3516.0,1.0
102,79,3517.0,1.0
640,352,3519.0,1.0
102,79,3522.0,1.0
640,352,3528.0,1.0
540,316,3530.0,1.0
540,316,3533.0,1.0
640,352,3534.0,1.0
540,316,3536.0,1.0
102,79,3538.0,1.0
540,316,3539.0,1.0
540,316,3541.0,1.0
640,352,3543.0,1.0
640,352,3547.0,1.0
540,316,3564.0,1.0
540,316,3566.0,1.0
102,79,3574.0,1.0
102,79,3576.0,1.0
425,7,3582.0,1.0
102,79,3585.0,1.0
102,79,3588.0,1.0
425,7,3590.0,1.0
102,79,3596.0,1.0
425,7,3602.0,1.0
102,79,3603.0,1.0
102,79,3605.0,1.0
460,94,3610.0,1.0
102,79,3613.0,1.0
425,7,3626.0,1.0
656,326,3639.0,1.0
421,196,3647.0,1.0
476,302,3652.0,1.0
425,7,3661.0,1.0
239,281,3662.0,1.0
668,255,3664.0,1.0
182,139,3665.0,1.0
425,7,3668.0,1.0
182,139,3671.0,1.0
669,14,3680.0,1.0
425,7,3681.0,1.0
425,7,3685.0,1.0
671,217,3687.0,1.0
570,184,3689.0,1.0
197,148,3691.0,1.0
676,14,3702.0,1.0
271,306,3703.0,1.0
271,306,3706.0,1.0
678,103,3709.0,1.0
168,129,3712.0,1.0
271,306,3718.0,1.0
271,306,3721.0,1.0
14,13,3723.0,1.0
678,115,3724.0,1.0
14,13,3725.0,1.0
271,306,3726.0,1.0
239,281,3738.0,1.0
239,281,3739.0,1.0
683,37,3743.0,1.0
684,111,3747.0,1.0
182,139,3749.0,1.0
390,257,3750.0,1.0
627,264,3754.0,1.0
182,139,3757.0,1.0
390,257,3759.0,1.0
678,115,3762.0,1.0
390,257,3764.0,1.0
390,257,3767.0,1.0
390,257,3768.0,1.0
182,139,3770.0,1.0
102,79,3772.0,1.0
390,257,3782.0,1.0
390,257,3790.0,1.0
390,257,3806.0,1.0
390,257,3809.0,1.0
390,257,3819.0,1.0
390,257,3821.0,1.0
390,257,3823.0,1.0
390,257,3824.0,1.0
294,218,3864.0,1.0
702,34,3866.0,1.0
702,34,3868.0,1.0
703,367,3880.0,1.0
704,177,3883.0,1.0
704,177,3884.0,1.0
709,129,3914.0,1.0
390,257,3930.0,1.0
711,120,3932.0,1.0
390,257,3937.0,1.0
714,370,3947.0,1.0
390,257,3954.0,1.0
711,120,3962.0,1.0
716,209,3968.0,1.0
39,111,3970.0,1.0
640,352,3997.0,1.0
640,352,4007.0,1.0
390,257,4012.0,1.0
421,93,4018.0,1.0
725,246,4049.0,1.0
390,257,4053.0,1.0
390,257,4057.0,1.0
726,372,4058.0,1.0
727,373,4067.0,1.0
390,257,4070.0,1.0
421,364,4071.0,1.0
732,129,4090.0,1.0
390,257,4091.0,1.0
390,257,4101.0,1.0
390,257,4102.0,1.0
390,257,4112.0,1.0
640,352,4116.0,1.0
640,352,4130.0,1.0
727,373,4140.0,1.0
259,197,4154.0,1.0
727,373,4161.0,1.0
80,364,4164.0,1.0
640,352,4180.0,1.0
727,373,4201.0,1.0
751,374,4230.0,1.0
66,182,4240.0,1.0
640,352,4243.0,1.0
66,182,4253.0,1.0
727,373,4269.0,1.0
66,182,4287.0,1.0
727,373,4305.0,1.0
200,149,4339.0,1.0
521,303,4340.0,1.0
182,139,4344.0,1.0
521,303,4347.0,1.0
521,303,4349.0,1.0
521,303,4355.0,1.0
213,119,4356.0,1.0
521,303,4362.0,1.0
179,212,4387.0,1.0
771,387,4390.0,1.0
771,387,4391.0,1.0
570,184,4394.0,1.0
659,37,4397.0,1.0
771,387,4401.0,1.0
771,387,4408.0,1.0
771,387,4410.0,1.0
774,111,4414.0,1.0
775,302,4415.0,1.0
771,387,4417.0,1.0
775,302,4418.0,1.0
771,387,4420.0,1.0
771,387,4422.0,1.0
771,387,4425.0,1.0
346,128,4426.0,1.0
771,387,4428.0,1.0
521,303,4429.0,1.0
775,302,4430.0,1.0
771,387,4431.0,1.0
775,302,4434.0,1.0
521,303,4435.0,1.0
771,387,4436.0,1.0
747,182,4437.0,1.0
771,387,4438.0,1.0
179,136,4439.0,1.0
747,182,4440.0,1.0
747,182,4441.0,1.0
747,182,4444.0,1.0
346,242,4445.0,1.0
521,303,4446.0,1.0
179,136,4447.0,1.0
346,388,4450.0,1.0
771,387,4451.0,1.0
179,136,4452.0,1.0
521,303,4454.0,1.0
771,387,4461.0,1.0
521,303,4462.0,1.0
775,302,4464.0,1.0
775,302,4467.0,1.0
521,303,4468.0,1.0
771,387,4469.0,1.0
521,303,4470.0,1.0
775,302,4472.0,1.0
771,387,4487.0,1.0
775,302,4489.0,1.0
521,303,4490.0,1.0
771,387,4491.0,1.0
775,302,4493.0,1.0
521,303,4494.0,1.0
771,387,4496.0,1.0
771,387,4503.0,1.0
771,387,4512.0,1.0
233,303,4517.0,1.0
771,387,4523.0,1.0
771,387,4526.0,1.0
771,387,4529.0,1.0
194,15,4536.0,1.0
771,387,4538.0,1.0
781,390,4540.0,1.0
771,387,4542.0,1.0
233,31,4547.0,1.0
783,153,4554.0,1.0
786,30,4561.0,1.0
233,11,4566.0,1.0
233,107,4568.0,1.0
521,303,4570.0,1.0
789,395,4583.0,1.0
789,395,4586.0,1.0
521,303,4594.0,1.0
790,182,4601.0,1.0
790,182,4603.0,1.0
791,396,4604.0,1.0
790,182,4606.0,1.0
521,303,4608.0,1.0
790,182,4610.0,1.0
792,395,4611.0,1.0
793,390,4612.0,1.0
521,303,4613.0,1.0
751,374,4614.0,1.0
783,153,4618.0,1.0
783,153,4624.0,1.0
233,291,4625.0,1.0
233,217,4628.0,1.0
783,153,4634.0,1.0
783,153,4643.0,1.0
233,282,4647.0,1.0
716,209,4649.0,1.0
233,123,4650.0,1.0
264,202,4653.0,1.0
8,7,4663.0,1.0
259,197,4665.0,1.0
799,9,4672.0,1.0
344,233,4676.0,1.0
344,233,4677.0,1.0
344,233,4681.0,1.0
73,180,4683.0,1.0
264,202,4686.0,1.0
344,233,4689.0,1.0
344,233,4690.0,1.0
344,233,4691.0,1.0
344,233,4693.0,1.0
801,24,4698.0,1.0
344,233,4699.0,1.0
233,2,4715.0,1.0
66,182,4722.0,1.0
66,182,4724.0,1.0
197,148,4728.0,1.0
259,197,4730.0,1.0
805,395,4734.0,1.0
