source,target,timestamp,weight
237,178,1242.0,1.0
240,183,1243.0,1.0
205,180,1244.0,1.0
66,182,1245.0,1.0
66,182,1247.0,1.0
237,178,1248.0,1.0
204,151,1249.0,1.0
205,180,1250.0,1.0
204,151,1251.0,1.0
182,139,1252.0,1.0
254,192,1254.0,1.0
234,127,1255.0,1.0
117,99,1256.0,1.0
234,127,1257.0,1.0
117,99,1258.0,1.0
234,127,1259.0,1.0
255,8,1260.0,1.0
205,180,1261.0,1.0
233,193,1262.0,1.0
254,192,1264.0,1.0
205,180,1265.0,1.0
256,194,1266.0,1.0
222,165,1267.0,1.0
222,165,1268.0,1.0
256,194,1269.0,1.0
22,15,1270.0,1.0
237,178,1271.0,1.0
222,165,1272.0,1.0
230,169,1273.0,1.0
24,24,1274.0,1.0
240,183,1275.0,1.0
237,178,1276.0,1.0
204,151,1277.0,1.0
257,195,1278.0,1.0
257,195,1279.0,1.0
205,180,1280.0,1.0
258,196,1281.0,1.0
237,178,1282.0,1.0
259,197,1283.0,1.0
168,181,1286.0,1.0
40,199,1288.0,1.0
168,181,1290.0,1.0
222,165,1291.0,1.0
204,151,1292.0,1.0
256,194,1293.0,1.0
258,196,1294.0,1.0
40,200,1295.0,1.0
205,180,1296.0,1.0
204,151,1297.0,1.0
240,183,1298.0,1.0
233,178,1299.0,1.0
256,194,1300.0,1.0
40,69,1301.0,1.0
261,196,1302.0,1.0
237,178,1303.0,1.0
256,194,1304.0,1.0
233,201,1305.0,1.0
237,178,1306.0,1.0
214,159,1307.0,1.0
240,183,1308.0,1.0
256,194,1311.0,1.0
240,183,1312.0,1.0
240,183,1313.0,1.0
214,159,1314.0,1.0
24,24,1315.0,1.0
214,159,1316.0,1.0
263,143,1317.0,1.0
233,178,1318.0,1.0
256,194,1319.0,1.0
204,151,1320.0,1.0
237,178,1321.0,1.0
40,178,1322.0,1.0
264,202,1323.0,1.0
179,136,1324.0,1.0
199,203,1326.0,1.0
204,151,1327.0,1.0
265,39,1328.0,1.0
204,151,1329.0,1.0
168,181,1330.0,1.0
237,178,1331.0,1.0
199,203,1333.0,1.0
17,91,1334.0,1.0
222,165,1335.0,1.0
267,185,1336.0,1.0
268,204,1337.0,1.0
204,151,1338.0,1.0
237,178,1340.0,1.0
204,151,1342.0,1.0
204,151,1345.0,1.0
237,178,1346.0,1.0
237,178,1347.0,1.0
270,205,1348.0,1.0
240,183,1350.0,1.0
271,91,1353.0,1.0
199,162,1355.0,1.0
237,178,1358.0,1.0
199,162,1362.0,1.0
237,178,1364.0,1.0
199,162,1366.0,1.0
73,207,1368.0,1.0
73,177,1369.0,1.0
222,165,1370.0,1.0
222,165,1372.0,1.0
237,178,1373.0,1.0
237,178,1375.0,1.0
264,202,1376.0,1.0
237,178,1377.0,1.0
237,178,1379.0,1.0
278,209,1382.0,1.0
12,11,1385.0,1.0
278,209,1387.0,1.0
199,162,1389.0,1.0
199,162,1390.0,1.0
218,162,1394.0,1.0
278,210,1397.0,1.0
278,210,1398.0,1.0
280,200,1400.0,1.0
280,200,1402.0,1.0
278,210,1403.0,1.0
280,200,1404.0,1.0
197,148,1406.0,1.0
225,167,1407.0,1.0
225,167,1408.0,1.0
254,128,1413.0,1.0
17,211,1414.0,1.0
281,68,1416.0,1.0
68,123,1418.0,1.0
197,148,1419.0,1.0
281,68,1420.0,1.0
282,19,1421.0,1.0
179,212,1422.0,1.0
283,213,1423.0,1.0
168,181,1424.0,1.0
240,183,1425.0,1.0
285,210,1427.0,1.0
36,145,1430.0,1.0
36,145,1431.0,1.0
205,180,1432.0,1.0
205,180,1433.0,1.0
242,145,1434.0,1.0
218,162,1435.0,1.0
254,128,1436.0,1.0
218,162,1437.0,1.0
205,176,1438.0,1.0
218,162,1439.0,1.0
287,59,1440.0,1.0
288,214,1441.0,1.0
204,151,1443.0,1.0
289,215,1444.0,1.0
218,162,1450.0,1.0
291,77,1451.0,1.0
218,162,1453.0,1.0
293,217,1455.0,1.0
287,59,1456.0,1.0
240,183,1457.0,1.0
95,66,1458.0,1.0
294,218,1459.0,1.0
17,219,1461.0,1.0
204,151,1462.0,1.0
240,183,1465.0,1.0
205,176,1466.0,1.0
296,75,1467.0,1.0
296,75,1468.0,1.0
297,46,1469.0,1.0
205,180,1470.0,1.0
205,180,1471.0,1.0
297,46,1472.0,1.0
218,162,1473.0,1.0
296,75,1475.0,1.0
240,183,1476.0,1.0
288,214,1479.0,1.0
284,20,1481.0,1.0
293,217,1482.0,1.0
298,56,1483.0,1.0
294,218,1485.0,1.0
205,180,1487.0,1.0
205,180,1488.0,1.0
288,214,1490.0,1.0
288,214,1491.0,1.0
240,183,1492.0,1.0
300,75,1493.0,1.0
288,214,1494.0,1.0
205,180,1495.0,1.0
302,221,1497.0,1.0
303,158,1498.0,1.0
288,214,1499.0,1.0
197,148,1500.0,1.0
240,183,1501.0,1.0
288,214,1502.0,1.0
205,180,1504.0,1.0
304,222,1506.0,1.0
197,148,1507.0,1.0
305,141,1508.0,1.0
300,75,1509.0,1.0
303,223,1510.0,1.0
205,180,1511.0,1.0
288,214,1512.0,1.0
205,180,1513.0,1.0
205,180,1514.0,1.0
288,214,1515.0,1.0
205,180,1516.0,1.0
294,218,1517.0,1.0
306,201,1518.0,1.0
296,75,1519.0,1.0
205,180,1520.0,1.0
205,180,1521.0,1.0
296,75,1522.0,1.0
306,201,1523.0,1.0
240,183,1524.0,1.0
305,141,1525.0,1.0
306,201,1526.0,1.0
99,86,1527.0,1.0
307,35,1528.0,1.0
308,224,1529.0,1.0
99,86,1530.0,1.0
240,183,1531.0,1.0
305,141,1532.0,1.0
309,225,1533.0,1.0
230,169,1534.0,1.0
99,86,1535.0,1.0
222,165,1536.0,1.0
240,183,1537.0,1.0
288,214,1538.0,1.0
310,17,1539.0,1.0
204,151,1540.0,1.0
311,215,1541.0,1.0
313,227,1543.0,1.0
204,151,1544.0,1.0
240,183,1545.0,1.0
313,227,1546.0,1.0
308,228,1547.0,1.0
315,200,1550.0,1.0
316,93,1551.0,1.0
317,147,1553.0,1.0
305,141,1554.0,1.0
318,75,1555.0,1.0
316,93,1556.0,1.0
318,75,1557.0,1.0
308,228,1558.0,1.0
319,145,1559.0,1.0
320,160,1560.0,1.0
204,151,1561.0,1.0
308,228,1562.0,1.0
315,200,1563.0,1.0
204,151,1565.0,1.0
322,183,1567.0,1.0
322,183,1568.0,1.0
304,222,1569.0,1.0
268,204,1570.0,1.0
323,184,1571.0,1.0
308,228,1573.0,1.0
324,184,1575.0,1.0
308,228,1577.0,1.0
325,229,1579.0,1.0
308,228,1580.0,1.0
316,93,1581.0,1.0
39,111,1582.0,1.0
308,228,1583.0,1.0
326,8,1584.0,1.0
68,75,1585.0,1.0
327,224,1586.0,1.0
308,228,1587.0,1.0
178,135,1588.0,1.0
328,230,1589.0,1.0
304,222,1590.0,1.0
328,230,1591.0,1.0
195,157,1592.0,1.0
316,93,1593.0,1.0
328,230,1595.0,1.0
330,184,1596.0,1.0
320,160,1597.0,1.0
178,135,1598.0,1.0
178,135,1599.0,1.0
327,224,1600.0,1.0
331,184,1601.0,1.0
319,145,1602.0,1.0
178,135,1603.0,1.0
57,17,1604.0,1.0
327,224,1605.0,1.0
68,200,1607.0,1.0
325,229,1610.0,1.0
178,135,1611.0,1.0
178,135,1614.0,1.0
327,224,1615.0,1.0
