source,target,weight
159,123,1.0
159,123,1.0
170,33,1.0
171,22,1.0
76,100,1.0
171,22,1.0
170,33,1.0
173,132,1.0
106,75,1.0
176,75,1.0
106,75,1.0
159,123,1.0
159,123,1.0
171,22,1.0
180,138,1.0
181,90,1.0
106,75,1.0
123,104,1.0
123,104,1.0
183,140,1.0
123,104,1.0
184,141,1.0
123,104,1.0
183,140,1.0
183,140,1.0
106,75,1.0
159,123,1.0
106,75,1.0
63,144,1.0
76,62,1.0
190,37,1.0
76,62,1.0
76,62,1.0
75,69,1.0
193,146,1.0
76,62,1.0
106,75,1.0
206,153,1.0
106,75,1.0
208,154,1.0
210,156,1.0
210,156,1.0
212,158,1.0
61,56,1.0
210,156,1.0
212,158,1.0
212,158,1.0
219,163,1.0
221,75,1.0
76,62,1.0
227,93,1.0
227,93,1.0
76,115,1.0
22,46,1.0
227,93,1.0
76,115,1.0
212,158,1.0
76,115,1.0
227,93,1.0
75,170,1.0
232,171,1.0
76,115,1.0
76,62,1.0
212,158,1.0
236,177,1.0
238,88,1.0
168,181,1.0
240,183,1.0
241,75,1.0
240,183,1.0
75,69,1.0
232,171,1.0
242,184,1.0
243,149,1.0
210,156,1.0
75,69,1.0
75,69,1.0
232,171,1.0
76,100,1.0
210,156,1.0
210,156,1.0
233,158,1.0
232,171,1.0
88,76,1.0
240,183,1.0
76,100,1.0
232,171,1.0
240,183,1.0
232,171,1.0
240,183,1.0
252,190,1.0
252,190,1.0
210,156,1.0
240,183,1.0
210,156,1.0
210,156,1.0
234,127,1.0
117,99,1.0
234,127,1.0
117,99,1.0
234,127,1.0
210,156,1.0
22,15,1.0
240,183,1.0
260,84,1.0
210,156,1.0
168,181,1.0
168,181,1.0
240,183,1.0
240,183,1.0
262,75,1.0
240,183,1.0
240,183,1.0
168,181,1.0
266,127,1.0
266,127,1.0
266,127,1.0
266,127,1.0
266,127,1.0
240,183,1.0
266,127,1.0
266,127,1.0
266,127,1.0
73,206,1.0
274,138,1.0
266,127,1.0
266,127,1.0
275,208,1.0
171,22,1.0
276,206,1.0
277,91,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
278,210,1.0
278,210,1.0
279,140,1.0
280,200,1.0
276,206,1.0
280,200,1.0
278,210,1.0
280,200,1.0
276,206,1.0
106,75,1.0
276,206,1.0
277,91,1.0
68,123,1.0
179,212,1.0
168,181,1.0
240,183,1.0
284,123,1.0
285,210,1.0
106,75,1.0
242,145,1.0
210,156,1.0
210,156,1.0
292,140,1.0
240,183,1.0
17,219,1.0
210,156,1.0
210,156,1.0
240,183,1.0
296,75,1.0
296,75,1.0
296,75,1.0
240,183,1.0
298,56,1.0
292,140,1.0
240,183,1.0
300,75,1.0
303,158,1.0
240,183,1.0
304,222,1.0
305,141,1.0
300,75,1.0
296,75,1.0
296,75,1.0
240,183,1.0
305,141,1.0
240,183,1.0
305,141,1.0
240,183,1.0
313,227,1.0
240,183,1.0
313,227,1.0
63,227,1.0
305,141,1.0
318,75,1.0
318,75,1.0
322,183,1.0
322,183,1.0
304,222,1.0
68,75,1.0
327,224,1.0
304,222,1.0
329,76,1.0
327,224,1.0
327,224,1.0
276,206,1.0
266,127,1.0
266,127,1.0
327,224,1.0
329,76,1.0
329,76,1.0
335,22,1.0
276,206,1.0
276,206,1.0
276,206,1.0
304,222,1.0
210,156,1.0
276,206,1.0
276,206,1.0
335,236,1.0
339,39,1.0
276,206,1.0
304,222,1.0
277,91,1.0
277,91,1.0
342,237,1.0
342,237,1.0
304,222,1.0
343,221,1.0
168,181,1.0
327,224,1.0
345,238,1.0
304,222,1.0
168,181,1.0
351,211,1.0
345,238,1.0
354,56,1.0
356,75,1.0
357,75,1.0
277,91,1.0
358,241,1.0
354,56,1.0
318,75,1.0
304,222,1.0
318,75,1.0
346,242,1.0
346,242,1.0
318,75,1.0
318,75,1.0
318,75,1.0
363,56,1.0
318,75,1.0
364,243,1.0
365,244,1.0
364,243,1.0
354,56,1.0
366,245,1.0
305,141,1.0
227,93,1.0
365,244,1.0
365,244,1.0
369,25,1.0
366,245,1.0
227,93,1.0
364,243,1.0
366,245,1.0
372,209,1.0
380,75,1.0
364,243,1.0
364,243,1.0
296,75,1.0
378,236,1.0
296,75,1.0
384,25,1.0
384,25,1.0
117,99,1.0
117,99,1.0
384,25,1.0
388,255,1.0
366,245,1.0
385,206,1.0
391,60,1.0
117,99,1.0
68,206,1.0
364,243,1.0
117,99,1.0
88,76,1.0
117,99,1.0
395,75,1.0
395,75,1.0
117,99,1.0
397,260,1.0
117,99,1.0
366,245,1.0
117,99,1.0
366,245,1.0
345,238,1.0
22,93,1.0
366,245,1.0
22,93,1.0
366,245,1.0
366,245,1.0
407,114,1.0
22,211,1.0
408,265,1.0
280,200,1.0
345,238,1.0
411,25,1.0
412,266,1.0
412,266,1.0
415,268,1.0
412,266,1.0
412,266,1.0
415,268,1.0
415,268,1.0
412,266,1.0
117,99,1.0
415,269,1.0
415,269,1.0
415,269,1.0
327,228,1.0
327,228,1.0
415,270,1.0
415,270,1.0
415,270,1.0
415,268,1.0
422,271,1.0
422,271,1.0
430,274,1.0
101,88,1.0
436,75,1.0
438,277,1.0
364,243,1.0
438,277,1.0
441,227,1.0
56,52,1.0
442,277,1.0
443,141,1.0
304,222,1.0
277,222,1.0
450,90,1.0
459,280,1.0
467,202,1.0
467,202,1.0
473,196,1.0
116,196,1.0
474,60,1.0
364,243,1.0
160,89,1.0
479,286,1.0
374,30,1.0
479,286,1.0
481,287,1.0
482,196,1.0
482,196,1.0
486,291,1.0
482,196,1.0
476,22,1.0
486,291,1.0
486,291,1.0
481,287,1.0
481,287,1.0
486,291,1.0
491,160,1.0
486,291,1.0
486,291,1.0
491,160,1.0
495,295,1.0
486,291,1.0
486,291,1.0
366,245,1.0
486,291,1.0
366,245,1.0
345,238,1.0
486,291,1.0
486,291,1.0
486,291,1.0
8,123,1.0
366,245,1.0
486,291,1.0
486,291,1.0
506,56,1.0
486,291,1.0
481,287,1.0
242,184,1.0
506,56,1.0
481,287,1.0
366,245,1.0
366,245,1.0
415,268,1.0
366,245,1.0
517,301,1.0
517,301,1.0
313,227,1.0
366,245,1.0
517,196,1.0
517,196,1.0
366,245,1.0
366,245,1.0
486,291,1.0
366,245,1.0
486,291,1.0
366,245,1.0
366,245,1.0
486,291,1.0
506,304,1.0
366,245,1.0
88,76,1.0
486,291,1.0
366,245,1.0
486,291,1.0
88,76,1.0
526,308,1.0
486,291,1.0
305,141,1.0
364,243,1.0
486,291,1.0
486,291,1.0
415,268,1.0
366,245,1.0
486,291,1.0
366,245,1.0
539,196,1.0
541,317,1.0
423,304,1.0
541,317,1.0
422,271,1.0
541,317,1.0
541,317,1.0
506,56,1.0
546,288,1.0
486,291,1.0
486,291,1.0
486,291,1.0
366,245,1.0
486,291,1.0
313,227,1.0
486,291,1.0
492,243,1.0
486,291,1.0
551,178,1.0
366,245,1.0
366,245,1.0
552,231,1.0
552,231,1.0
415,268,1.0
486,291,1.0
486,291,1.0
486,291,1.0
486,291,1.0
366,245,1.0
486,291,1.0
366,245,1.0
366,245,1.0
366,245,1.0
568,323,1.0
568,187,1.0
366,245,1.0
486,291,1.0
486,291,1.0
572,186,1.0
486,291,1.0
486,291,1.0
8,243,1.0
486,291,1.0
576,170,1.0
8,243,1.0
486,291,1.0
366,245,1.0
170,33,1.0
366,245,1.0
366,245,1.0
486,291,1.0
366,245,1.0
366,245,1.0
486,291,1.0
170,33,1.0
486,291,1.0
144,117,1.0
486,291,1.0
486,291,1.0
580,75,1.0
581,145,1.0
486,291,1.0
532,327,1.0
582,22,1.0
486,291,1.0
587,29,1.0
486,291,1.0
486,291,1.0
486,291,1.0
486,291,1.0
593,227,1.0
486,291,1.0
486,291,1.0
486,291,1.0
366,245,1.0
364,243,1.0
366,245,1.0
366,245,1.0
366,245,1.0
486,291,1.0
68,227,1.0
486,291,1.0
366,245,1.0
486,291,1.0
486,291,1.0
600,143,1.0
486,291,1.0
486,291,1.0
366,245,1.0
603,170,1.0
604,336,1.0
486,291,1.0
486,291,1.0
486,291,1.0
364,243,1.0
603,170,1.0
486,291,1.0
486,291,1.0
366,245,1.0
486,291,1.0
486,291,1.0
388,301,1.0
364,243,1.0
138,56,1.0
366,245,1.0
615,339,1.0
138,56,1.0
615,339,1.0
615,339,1.0
617,342,1.0
615,339,1.0
615,339,1.0
486,291,1.0
615,339,1.0
486,291,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
517,255,1.0
615,339,1.0
615,339,1.0
615,339,1.0
371,227,1.0
557,343,1.0
615,339,1.0
486,291,1.0
615,339,1.0
615,339,1.0
618,309,1.0
615,339,1.0
486,291,1.0
618,309,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
63,227,1.0
615,339,1.0
615,339,1.0
486,291,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
441,227,1.0
615,339,1.0
615,339,1.0
486,291,1.0
615,339,1.0
615,339,1.0
615,339,1.0
486,291,1.0
615,339,1.0
615,339,1.0
366,245,1.0
486,291,1.0
486,291,1.0
623,260,1.0
486,291,1.0
615,339,1.0
615,339,1.0
486,291,1.0
629,34,1.0
629,34,1.0
486,291,1.0
629,34,1.0
615,339,1.0
630,227,1.0
486,291,1.0
88,76,1.0
615,339,1.0
615,339,1.0
486,291,1.0
486,291,1.0
30,30,1.0
30,30,1.0
22,2,1.0
22,2,1.0
22,2,1.0
579,25,1.0
277,196,1.0
277,196,1.0
277,196,1.0
277,196,1.0
277,196,1.0
638,351,1.0
22,16,1.0
642,196,1.0
277,196,1.0
277,196,1.0
277,196,1.0
116,56,1.0
486,291,1.0
486,291,1.0
486,291,1.0
648,250,1.0
486,291,1.0
650,318,1.0
486,291,1.0
486,291,1.0
650,318,1.0
615,339,1.0
615,339,1.0
22,131,1.0
486,291,1.0
650,318,1.0
411,25,1.0
650,318,1.0
657,358,1.0
190,184,1.0
276,206,1.0
665,130,1.0
665,130,1.0
668,255,1.0
144,117,1.0
144,117,1.0
144,117,1.0
415,268,1.0
212,158,1.0
415,268,1.0
415,268,1.0
212,158,1.0
679,91,1.0
680,36,1.0
679,91,1.0
212,158,1.0
109,25,1.0
123,104,1.0
123,104,1.0
123,104,1.0
276,206,1.0
123,104,1.0
22,364,1.0
208,154,1.0
208,154,1.0
208,154,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
389,242,1.0
276,206,1.0
276,206,1.0
276,206,1.0
1,1,1.0
212,158,1.0
693,365,1.0
1,1,1.0
1,1,1.0
1,1,1.0
697,366,1.0
472,101,1.0
552,35,1.0
276,206,1.0
276,206,1.0
104,90,1.0
276,206,1.0
276,206,1.0
1,1,1.0
1,1,1.0
481,287,1.0
1,1,1.0
415,268,1.0
481,287,1.0
1,1,1.0
1,1,1.0
221,75,1.0
1,1,1.0
1,1,1.0
276,206,1.0
415,268,1.0
1,1,1.0
415,268,1.0
517,301,1.0
276,206,1.0
415,268,1.0
1,1,1.0
208,154,1.0
481,287,1.0
1,1,1.0
415,268,1.0
415,268,1.0
415,268,1.0
415,270,1.0
276,206,1.0
123,104,1.0
415,270,1.0
415,270,1.0
415,269,1.0
415,269,1.0
415,269,1.0
415,268,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
212,158,1.0
1,1,1.0
1,1,1.0
276,206,1.0
1,1,1.0
721,358,1.0
721,358,1.0
1,1,1.0
1,1,1.0
1,1,1.0
276,206,1.0
212,158,1.0
276,206,1.0
276,206,1.0
276,206,1.0
276,206,1.0
479,73,1.0
721,358,1.0
721,358,1.0
724,184,1.0
721,358,1.0
721,358,1.0
721,358,1.0
1,1,1.0
726,372,1.0
724,184,1.0
1,1,1.0
1,1,1.0
1,1,1.0
721,358,1.0
721,358,1.0
730,56,1.0
730,56,1.0
721,358,1.0
721,358,1.0
721,358,1.0
1,1,1.0
1,1,1.0
276,206,1.0
276,206,1.0
481,287,1.0
1,1,1.0
737,198,1.0
335,22,1.0
1,1,1.0
737,198,1.0
481,287,1.0
481,287,1.0
168,181,1.0
481,287,1.0
1,1,1.0
737,259,1.0
742,367,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
742,380,1.0
742,380,1.0
742,380,1.0
355,141,1.0
742,380,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
753,358,1.0
1,1,1.0
212,158,1.0
1,1,1.0
1,1,1.0
1,1,1.0
756,203,1.0
305,141,1.0
1,1,1.0
758,256,1.0
758,256,1.0
1,1,1.0
1,1,1.0
221,75,1.0
1,1,1.0
276,206,1.0
212,158,1.0
1,1,1.0
1,1,1.0
764,108,1.0
767,22,1.0
1,1,1.0
767,22,1.0
768,90,1.0
767,22,1.0
335,236,1.0
768,90,1.0
768,90,1.0
179,212,1.0
76,100,1.0
772,33,1.0
773,236,1.0
76,100,1.0
391,97,1.0
767,22,1.0
346,242,1.0
181,90,1.0
346,388,1.0
171,22,1.0
22,161,1.0
181,90,1.0
171,22,1.0
181,90,1.0
181,90,1.0
181,90,1.0
777,127,1.0
181,90,1.0
181,90,1.0
168,181,1.0
76,100,1.0
76,100,1.0
168,181,1.0
221,75,1.0
76,103,1.0
659,391,1.0
786,30,1.0
168,181,1.0
266,127,1.0
627,30,1.0
234,127,1.0
266,127,1.0
266,127,1.0
266,127,1.0
168,181,1.0
266,127,1.0
266,127,1.0
266,127,1.0
233,123,1.0
266,127,1.0
266,127,1.0
266,127,1.0
266,127,1.0
68,206,1.0
266,127,1.0
266,127,1.0
266,127,1.0
618,134,1.0
795,208,1.0
73,127,1.0
73,56,1.0
168,181,1.0
800,34,1.0
800,184,1.0
795,208,1.0
795,208,1.0
795,208,1.0
76,103,1.0
266,127,1.0
266,127,1.0
168,181,1.0
808,234,1.0
76,182,1.0
168,181,1.0
181,90,1.0
168,181,1.0
737,259,1.0
168,181,1.0
1,1,1.0
1,1,1.0
1,1,1.0
777,127,1.0
777,127,1.0
76,103,1.0
1,1,1.0
292,140,1.0
1,1,1.0
1,1,1.0
305,141,1.0
305,141,1.0
825,138,1.0
827,48,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
436,75,1.0
1,1,1.0
266,127,1.0
266,127,1.0
127,107,1.0
1,1,1.0
266,127,1.0
833,181,1.0
1,1,1.0
280,200,1.0
280,200,1.0
1,1,1.0
836,22,1.0
836,22,1.0
372,209,1.0
372,209,1.0
280,200,1.0
280,200,1.0
372,209,1.0
280,200,1.0
1,1,1.0
280,200,1.0
372,209,1.0
280,200,1.0
1,1,1.0
837,407,1.0
1,1,1.0
280,200,1.0
1,1,1.0
837,407,1.0
1,1,1.0
1,1,1.0
280,200,1.0
659,408,1.0
1,1,1.0
1,1,1.0
280,200,1.0
1,1,1.0
280,200,1.0
280,200,1.0
1,1,1.0
280,200,1.0
280,200,1.0
841,74,1.0
1,1,1.0
280,200,1.0
280,200,1.0
1,1,1.0
280,200,1.0
825,138,1.0
280,200,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
849,372,1.0
850,415,1.0
850,415,1.0
66,408,1.0
852,417,1.0
852,68,1.0
1,1,1.0
1,1,1.0
1,1,1.0
365,244,1.0
1,1,1.0
1,1,1.0
1,1,1.0
855,219,1.0
280,200,1.0
1,1,1.0
88,76,1.0
280,200,1.0
857,240,1.0
180,138,1.0
1,1,1.0
858,185,1.0
859,219,1.0
855,219,1.0
860,46,1.0
1,1,1.0
1,1,1.0
861,322,1.0
858,185,1.0
858,185,1.0
415,268,1.0
858,185,1.0
865,351,1.0
304,222,1.0
858,185,1.0
858,185,1.0
304,222,1.0
869,422,1.0
552,15,1.0
76,100,1.0
537,243,1.0
808,235,1.0
873,422,1.0
873,422,1.0
858,185,1.0
366,245,1.0
366,245,1.0
168,181,1.0
366,245,1.0
168,181,1.0
366,245,1.0
858,185,1.0
880,44,1.0
880,44,1.0
858,185,1.0
858,185,1.0
366,245,1.0
849,372,1.0
881,422,1.0
366,245,1.0
210,410,1.0
881,422,1.0
873,422,1.0
210,410,1.0
276,206,1.0
858,185,1.0
873,422,1.0
858,185,1.0
858,185,1.0
858,185,1.0
777,127,1.0
276,206,1.0
858,185,1.0
276,206,1.0
858,185,1.0
888,138,1.0
276,206,1.0
888,138,1.0
889,260,1.0
276,206,1.0
276,206,1.0
858,185,1.0
858,185,1.0
858,185,1.0
391,97,1.0
795,208,1.0
900,436,1.0
391,97,1.0
873,422,1.0
858,185,1.0
858,185,1.0
858,185,1.0
902,56,1.0
873,422,1.0
615,339,1.0
858,185,1.0
615,339,1.0
906,366,1.0
615,339,1.0
364,243,1.0
858,185,1.0
615,339,1.0
615,339,1.0
907,435,1.0
858,185,1.0
327,349,1.0
873,422,1.0
615,339,1.0
615,339,1.0
210,410,1.0
327,349,1.0
615,339,1.0
364,243,1.0
615,339,1.0
913,440,1.0
615,339,1.0
327,349,1.0
615,339,1.0
615,339,1.0
171,22,1.0
482,91,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
343,221,1.0
915,123,1.0
858,185,1.0
615,339,1.0
915,123,1.0
858,185,1.0
858,185,1.0
920,22,1.0
615,339,1.0
858,185,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
615,339,1.0
915,123,1.0
858,185,1.0
858,185,1.0
171,22,1.0
858,185,1.0
915,123,1.0
924,185,1.0
615,339,1.0
415,268,1.0
858,185,1.0
858,185,1.0
913,173,1.0
476,22,1.0
858,185,1.0
858,185,1.0
858,185,1.0
873,422,1.0
937,75,1.0
873,422,1.0
937,75,1.0
365,443,1.0
939,140,1.0
939,140,1.0
939,140,1.0
858,185,1.0
939,140,1.0
939,140,1.0
939,140,1.0
76,100,1.0
939,140,1.0
939,140,1.0
939,140,1.0
939,140,1.0
858,185,1.0
939,140,1.0
939,140,1.0
939,140,1.0
939,140,1.0
366,245,1.0
900,133,1.0
486,291,1.0
76,100,1.0
486,291,1.0
76,100,1.0
902,56,1.0
486,291,1.0
902,56,1.0
486,291,1.0
486,291,1.0
858,185,1.0
858,185,1.0
343,221,1.0
388,255,1.0
945,42,1.0
946,30,1.0
343,221,1.0
947,75,1.0
388,255,1.0
104,90,1.0
388,255,1.0
486,291,1.0
954,383,1.0
954,397,1.0
486,291,1.0
957,431,1.0
957,431,1.0
486,291,1.0
960,431,1.0
486,291,1.0
366,245,1.0
966,199,1.0
366,245,1.0
967,90,1.0
486,291,1.0
366,245,1.0
966,199,1.0
366,245,1.0
486,291,1.0
171,22,1.0
969,160,1.0
366,245,1.0
104,90,1.0
366,245,1.0
366,245,1.0
486,291,1.0
972,244,1.0
8,243,1.0
940,243,1.0
973,395,1.0
974,395,1.0
366,245,1.0
232,171,1.0
366,245,1.0
366,245,1.0
366,245,1.0
366,245,1.0
966,199,1.0
366,245,1.0
232,171,1.0
366,245,1.0
232,171,1.0
232,171,1.0
972,141,1.0
232,171,1.0
982,185,1.0
924,185,1.0
232,171,1.0
277,91,1.0
277,91,1.0
232,171,1.0
277,91,1.0
190,455,1.0
22,455,1.0
232,171,1.0
227,93,1.0
22,455,1.0
990,318,1.0
954,197,1.0
991,388,1.0
471,22,1.0
993,339,1.0
994,407,1.0
993,339,1.0
993,339,1.0
232,171,1.0
994,407,1.0
232,171,1.0
617,342,1.0
1004,159,1.0
1,1,1.0
160,89,1.0
343,221,1.0
343,221,1.0
343,221,1.0
1012,141,1.0
305,141,1.0
343,221,1.0
343,221,1.0
183,140,1.0
1015,422,1.0
1004,66,1.0
526,101,1.0
982,185,1.0
526,101,1.0
443,141,1.0
982,185,1.0
1018,190,1.0
982,185,1.0
982,185,1.0
1018,190,1.0
982,185,1.0
1022,185,1.0
1024,343,1.0
1026,36,1.0
974,395,1.0
415,268,1.0
1022,185,1.0
232,171,1.0
1022,185,1.0
1022,185,1.0
232,171,1.0
68,219,1.0
1,1,1.0
1004,11,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1039,467,1.0
1,1,1.0
1,1,1.0
1,1,1.0
327,224,1.0
327,224,1.0
1015,422,1.0
327,224,1.0
1015,422,1.0
327,349,1.0
327,349,1.0
1042,469,1.0
1042,469,1.0
1042,469,1.0
1046,22,1.0
1,1,1.0
1047,191,1.0
1,1,1.0
1047,89,1.0
1048,452,1.0
1,1,1.0
1,1,1.0
342,110,1.0
342,110,1.0
160,89,1.0
1052,473,1.0
1,1,1.0
1,1,1.0
366,245,1.0
1,1,1.0
1052,473,1.0
1056,474,1.0
160,89,1.0
865,351,1.0
1056,474,1.0
1,1,1.0
335,236,1.0
1052,473,1.0
366,245,1.0
1,1,1.0
1,1,1.0
1052,473,1.0
292,140,1.0
1,1,1.0
292,140,1.0
865,351,1.0
1,1,1.0
1,1,1.0
865,351,1.0
292,140,1.0
1,1,1.0
1052,473,1.0
1064,319,1.0
1064,319,1.0
1052,473,1.0
1,1,1.0
1052,473,1.0
1066,56,1.0
1066,242,1.0
1052,473,1.0
1069,185,1.0
1,1,1.0
1064,319,1.0
1,1,1.0
1064,319,1.0
1064,319,1.0
1064,319,1.0
327,349,1.0
873,422,1.0
335,22,1.0
1046,22,1.0
366,245,1.0
1072,141,1.0
1,1,1.0
366,245,1.0
1073,22,1.0
1064,319,1.0
232,171,1.0
1073,22,1.0
1076,479,1.0
1,1,1.0
1,1,1.0
1064,319,1.0
1018,190,1.0
1064,319,1.0
1064,319,1.0
1076,479,1.0
1,1,1.0
1064,319,1.0
366,245,1.0
1046,22,1.0
274,138,1.0
366,245,1.0
1,1,1.0
366,245,1.0
1046,22,1.0
1064,319,1.0
1046,22,1.0
1046,22,1.0
1046,22,1.0
366,245,1.0
1018,190,1.0
1046,22,1.0
1046,22,1.0
1018,190,1.0
1046,22,1.0
1076,479,1.0
1046,22,1.0
415,268,1.0
366,245,1.0
1076,479,1.0
1,1,1.0
1076,479,1.0
1046,22,1.0
1046,22,1.0
1018,190,1.0
274,138,1.0
1085,56,1.0
17,56,1.0
366,245,1.0
366,245,1.0
1086,481,1.0
1066,388,1.0
366,245,1.0
1018,190,1.0
1,1,1.0
232,171,1.0
1,1,1.0
366,245,1.0
1,1,1.0
366,245,1.0
1,1,1.0
1,1,1.0
366,245,1.0
526,283,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1056,474,1.0
1,1,1.0
1,1,1.0
1,1,1.0
1018,190,1.0
1,1,1.0
1089,482,1.0
1089,482,1.0
1089,482,1.0
1018,190,1.0
1089,482,1.0
1089,482,1.0
1018,190,1.0
88,76,1.0
1018,190,1.0
1089,482,1.0
232,171,1.0
1052,473,1.0
1018,190,1.0
1052,473,1.0
1018,190,1.0
1052,473,1.0
1052,473,1.0
1052,473,1.0
1089,482,1.0
1018,190,1.0
1089,482,1.0
994,407,1.0
1056,474,1.0
994,407,1.0
232,171,1.0
1089,482,1.0
1052,473,1.0
1089,482,1.0
1052,473,1.0
1099,219,1.0
1052,473,1.0
1089,482,1.0
1089,482,1.0
1052,473,1.0
1089,482,1.0
1052,473,1.0
