source,target,weight
151,69,1.0
102,79,1.0
102,79,1.0
12,11,1.0
63,124,1.0
102,79,1.0
12,11,1.0
102,79,1.0
102,79,1.0
168,129,1.0
12,11,1.0
102,79,1.0
102,79,1.0
102,79,1.0
102,79,1.0
151,69,1.0
175,133,1.0
12,11,1.0
12,11,1.0
151,69,1.0
179,136,1.0
124,137,1.0
12,11,1.0
180,138,1.0
182,139,1.0
151,69,1.0
179,136,1.0
179,136,1.0
151,69,1.0
151,69,1.0
188,114,1.0
179,136,1.0
188,114,1.0
151,69,1.0
151,69,1.0
190,37,1.0
188,114,1.0
151,69,1.0
75,69,1.0
182,139,1.0
182,139,1.0
194,15,1.0
195,147,1.0
194,15,1.0
194,15,1.0
197,148,1.0
200,149,1.0
202,119,1.0
198,114,1.0
203,32,1.0
203,32,1.0
206,153,1.0
203,32,1.0
203,32,1.0
209,155,1.0
195,157,1.0
211,51,1.0
211,51,1.0
182,139,1.0
182,139,1.0
182,139,1.0
182,139,1.0
194,15,1.0
102,79,1.0
182,139,1.0
15,14,1.0
182,139,1.0
102,79,1.0
182,139,1.0
182,139,1.0
182,139,1.0
102,79,1.0
102,79,1.0
102,79,1.0
203,32,1.0
102,79,1.0
179,136,1.0
102,79,1.0
102,79,1.0
179,136,1.0
102,79,1.0
102,79,1.0
15,14,1.0
102,79,1.0
233,172,1.0
233,173,1.0
194,15,1.0
102,79,1.0
102,79,1.0
102,79,1.0
17,175,1.0
102,79,1.0
102,79,1.0
102,79,1.0
102,79,1.0
51,179,1.0
51,179,1.0
102,79,1.0
205,180,1.0
205,180,1.0
205,180,1.0
102,79,1.0
102,79,1.0
102,79,1.0
194,15,1.0
102,79,1.0
239,182,1.0
205,180,1.0
205,180,1.0
102,79,1.0
241,75,1.0
102,79,1.0
102,79,1.0
75,69,1.0
205,180,1.0
102,79,1.0
205,180,1.0
205,180,1.0
102,79,1.0
102,79,1.0
205,180,1.0
75,69,1.0
205,180,1.0
75,69,1.0
205,180,1.0
102,79,1.0
102,79,1.0
205,180,1.0
233,112,1.0
233,8,1.0
233,158,1.0
102,79,1.0
205,180,1.0
102,79,1.0
102,79,1.0
102,79,1.0
102,79,1.0
247,186,1.0
102,79,1.0
205,180,1.0
102,79,1.0
205,180,1.0
102,79,1.0
102,79,1.0
233,64,1.0
102,79,1.0
102,79,1.0
205,180,1.0
102,79,1.0
66,182,1.0
102,79,1.0
251,157,1.0
66,182,1.0
102,79,1.0
66,182,1.0
102,79,1.0
66,182,1.0
102,79,1.0
205,180,1.0
66,182,1.0
66,182,1.0
205,180,1.0
182,139,1.0
255,8,1.0
205,180,1.0
233,193,1.0
205,180,1.0
256,194,1.0
256,194,1.0
257,195,1.0
257,195,1.0
205,180,1.0
259,197,1.0
256,194,1.0
40,200,1.0
205,180,1.0
233,178,1.0
256,194,1.0
40,69,1.0
256,194,1.0
233,201,1.0
256,194,1.0
233,178,1.0
256,194,1.0
264,202,1.0
179,136,1.0
265,39,1.0
271,91,1.0
264,202,1.0
278,209,1.0
12,11,1.0
278,209,1.0
280,200,1.0
280,200,1.0
280,200,1.0
197,148,1.0
17,211,1.0
281,68,1.0
197,148,1.0
281,68,1.0
179,212,1.0
205,180,1.0
205,180,1.0
294,218,1.0
205,180,1.0
205,180,1.0
294,218,1.0
205,180,1.0
205,180,1.0
205,180,1.0
303,158,1.0
197,148,1.0
205,180,1.0
197,148,1.0
303,223,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
294,218,1.0
205,180,1.0
205,180,1.0
311,215,1.0
315,200,1.0
315,200,1.0
39,111,1.0
326,8,1.0
195,157,1.0
68,200,1.0
334,232,1.0
337,233,1.0
337,233,1.0
337,233,1.0
337,233,1.0
337,233,1.0
337,233,1.0
337,233,1.0
271,91,1.0
334,232,1.0
195,119,1.0
151,69,1.0
344,233,1.0
334,232,1.0
334,232,1.0
151,69,1.0
346,231,1.0
334,232,1.0
351,211,1.0
334,232,1.0
334,232,1.0
151,69,1.0
358,241,1.0
359,124,1.0
334,232,1.0
151,69,1.0
346,242,1.0
264,202,1.0
346,242,1.0
39,111,1.0
264,202,1.0
39,111,1.0
182,139,1.0
264,202,1.0
334,232,1.0
264,202,1.0
205,180,1.0
367,7,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
370,246,1.0
370,246,1.0
372,209,1.0
374,247,1.0
205,180,1.0
205,180,1.0
334,232,1.0
205,180,1.0
334,232,1.0
379,251,1.0
205,180,1.0
379,251,1.0
379,251,1.0
182,139,1.0
379,251,1.0
379,251,1.0
379,251,1.0
205,180,1.0
379,251,1.0
379,251,1.0
205,180,1.0
379,251,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
182,139,1.0
205,180,1.0
205,180,1.0
388,255,1.0
205,180,1.0
205,180,1.0
390,257,1.0
205,180,1.0
390,257,1.0
205,180,1.0
393,255,1.0
334,232,1.0
151,69,1.0
334,232,1.0
395,75,1.0
396,37,1.0
395,75,1.0
334,232,1.0
390,257,1.0
398,200,1.0
398,200,1.0
400,262,1.0
398,200,1.0
401,241,1.0
400,262,1.0
390,257,1.0
400,262,1.0
182,139,1.0
390,257,1.0
404,93,1.0
404,93,1.0
259,197,1.0
259,197,1.0
390,257,1.0
259,197,1.0
390,257,1.0
406,264,1.0
334,232,1.0
404,93,1.0
334,232,1.0
407,114,1.0
22,211,1.0
390,257,1.0
334,232,1.0
390,257,1.0
334,232,1.0
408,265,1.0
404,93,1.0
334,232,1.0
257,195,1.0
404,93,1.0
280,200,1.0
404,93,1.0
416,41,1.0
259,197,1.0
418,251,1.0
259,197,1.0
420,196,1.0
420,196,1.0
421,93,1.0
404,93,1.0
422,271,1.0
420,196,1.0
422,271,1.0
421,93,1.0
404,93,1.0
425,7,1.0
421,93,1.0
425,7,1.0
259,197,1.0
429,145,1.0
430,274,1.0
429,145,1.0
200,149,1.0
421,93,1.0
429,145,1.0
421,93,1.0
437,128,1.0
438,277,1.0
438,277,1.0
421,93,1.0
437,128,1.0
430,247,1.0
404,93,1.0
334,232,1.0
404,93,1.0
404,93,1.0
429,145,1.0
448,250,1.0
404,93,1.0
449,196,1.0
449,196,1.0
404,93,1.0
429,145,1.0
449,196,1.0
429,145,1.0
449,196,1.0
311,16,1.0
429,145,1.0
311,16,1.0
311,16,1.0
459,280,1.0
460,94,1.0
461,192,1.0
311,215,1.0
79,41,1.0
68,69,1.0
464,281,1.0
464,281,1.0
80,93,1.0
379,251,1.0
379,251,1.0
80,93,1.0
476,68,1.0
80,93,1.0
477,36,1.0
449,196,1.0
476,289,1.0
476,289,1.0
449,196,1.0
102,79,1.0
488,14,1.0
476,22,1.0
476,68,1.0
448,250,1.0
476,84,1.0
476,84,1.0
476,292,1.0
102,79,1.0
476,292,1.0
334,232,1.0
102,79,1.0
494,294,1.0
494,294,1.0
494,294,1.0
497,180,1.0
334,232,1.0
483,14,1.0
205,180,1.0
197,148,1.0
205,180,1.0
205,180,1.0
404,93,1.0
507,196,1.0
334,232,1.0
508,196,1.0
421,93,1.0
510,299,1.0
508,196,1.0
404,93,1.0
514,37,1.0
508,196,1.0
516,255,1.0
102,79,1.0
508,196,1.0
404,93,1.0
334,232,1.0
151,69,1.0
404,93,1.0
404,93,1.0
151,69,1.0
521,303,1.0
404,93,1.0
521,303,1.0
404,93,1.0
151,69,1.0
151,69,1.0
102,79,1.0
404,93,1.0
521,303,1.0
151,69,1.0
334,232,1.0
151,69,1.0
514,37,1.0
151,69,1.0
102,79,1.0
271,306,1.0
334,232,1.0
521,303,1.0
102,79,1.0
271,306,1.0
334,232,1.0
531,311,1.0
404,93,1.0
404,93,1.0
531,311,1.0
334,232,1.0
534,184,1.0
271,306,1.0
521,303,1.0
102,79,1.0
271,306,1.0
102,79,1.0
334,232,1.0
271,306,1.0
521,303,1.0
540,316,1.0
422,271,1.0
543,196,1.0
545,290,1.0
534,184,1.0
521,303,1.0
102,79,1.0
540,316,1.0
531,311,1.0
334,232,1.0
102,79,1.0
514,37,1.0
540,316,1.0
540,316,1.0
540,316,1.0
334,232,1.0
540,316,1.0
534,145,1.0
540,316,1.0
404,93,1.0
404,93,1.0
421,93,1.0
540,316,1.0
102,79,1.0
540,316,1.0
404,196,1.0
540,316,1.0
404,196,1.0
421,93,1.0
102,79,1.0
540,316,1.0
556,321,1.0
449,196,1.0
449,196,1.0
559,264,1.0
102,79,1.0
521,303,1.0
561,37,1.0
102,79,1.0
102,79,1.0
102,79,1.0
565,196,1.0
80,93,1.0
197,148,1.0
102,79,1.0
449,196,1.0
334,232,1.0
334,232,1.0
570,184,1.0
334,232,1.0
334,232,1.0
577,326,1.0
271,306,1.0
582,22,1.0
179,136,1.0
584,184,1.0
570,184,1.0
334,232,1.0
334,232,1.0
570,184,1.0
589,330,1.0
589,330,1.0
590,200,1.0
590,200,1.0
590,200,1.0
591,182,1.0
592,173,1.0
179,136,1.0
179,136,1.0
271,306,1.0
102,79,1.0
404,93,1.0
595,196,1.0
534,184,1.0
534,184,1.0
595,196,1.0
14,13,1.0
595,196,1.0
421,93,1.0
595,196,1.0
595,196,1.0
119,184,1.0
102,79,1.0
102,79,1.0
315,200,1.0
102,79,1.0
256,194,1.0
404,93,1.0
256,194,1.0
102,79,1.0
601,334,1.0
404,93,1.0
102,79,1.0
315,200,1.0
605,74,1.0
102,79,1.0
102,79,1.0
102,79,1.0
315,200,1.0
102,79,1.0
102,79,1.0
315,200,1.0
102,79,1.0
102,79,1.0
255,341,1.0
255,341,1.0
315,200,1.0
517,255,1.0
315,200,1.0
102,79,1.0
205,180,1.0
102,79,1.0
102,79,1.0
315,200,1.0
205,180,1.0
102,79,1.0
102,79,1.0
205,180,1.0
102,79,1.0
205,180,1.0
102,79,1.0
205,180,1.0
315,200,1.0
102,79,1.0
102,79,1.0
315,200,1.0
102,79,1.0
205,180,1.0
632,346,1.0
102,79,1.0
102,79,1.0
633,195,1.0
205,180,1.0
205,180,1.0
570,184,1.0
205,180,1.0
315,200,1.0
102,79,1.0
205,180,1.0
633,195,1.0
102,79,1.0
102,79,1.0
119,196,1.0
102,79,1.0
638,351,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
205,180,1.0
393,255,1.0
640,352,1.0
205,180,1.0
102,79,1.0
102,79,1.0
119,102,1.0
205,180,1.0
102,79,1.0
102,79,1.0
102,79,1.0
205,180,1.0
205,180,1.0
640,352,1.0
540,316,1.0
102,79,1.0
205,180,1.0
540,316,1.0
102,79,1.0
540,316,1.0
102,79,1.0
205,180,1.0
540,316,1.0
205,180,1.0
102,79,1.0
540,316,1.0
540,316,1.0
540,316,1.0
102,79,1.0
640,352,1.0
102,79,1.0
640,352,1.0
540,316,1.0
540,316,1.0
640,352,1.0
540,316,1.0
102,79,1.0
540,316,1.0
540,316,1.0
640,352,1.0
640,352,1.0
540,316,1.0
540,316,1.0
102,79,1.0
102,79,1.0
425,7,1.0
102,79,1.0
102,79,1.0
425,7,1.0
102,79,1.0
425,7,1.0
102,79,1.0
102,79,1.0
460,94,1.0
102,79,1.0
425,7,1.0
656,326,1.0
421,196,1.0
476,302,1.0
425,7,1.0
239,281,1.0
668,255,1.0
182,139,1.0
425,7,1.0
182,139,1.0
669,14,1.0
425,7,1.0
425,7,1.0
671,217,1.0
570,184,1.0
197,148,1.0
676,14,1.0
271,306,1.0
271,306,1.0
678,103,1.0
168,129,1.0
271,306,1.0
271,306,1.0
14,13,1.0
678,115,1.0
14,13,1.0
271,306,1.0
239,281,1.0
239,281,1.0
683,37,1.0
684,111,1.0
182,139,1.0
390,257,1.0
627,264,1.0
182,139,1.0
390,257,1.0
678,115,1.0
390,257,1.0
390,257,1.0
390,257,1.0
182,139,1.0
102,79,1.0
390,257,1.0
390,257,1.0
390,257,1.0
390,257,1.0
390,257,1.0
390,257,1.0
390,257,1.0
390,257,1.0
294,218,1.0
702,34,1.0
702,34,1.0
703,367,1.0
704,177,1.0
704,177,1.0
709,129,1.0
390,257,1.0
711,120,1.0
390,257,1.0
714,370,1.0
390,257,1.0
711,120,1.0
716,209,1.0
39,111,1.0
640,352,1.0
640,352,1.0
390,257,1.0
421,93,1.0
725,246,1.0
390,257,1.0
390,257,1.0
726,372,1.0
727,373,1.0
390,257,1.0
421,364,1.0
732,129,1.0
390,257,1.0
390,257,1.0
390,257,1.0
390,257,1.0
640,352,1.0
640,352,1.0
727,373,1.0
259,197,1.0
727,373,1.0
80,364,1.0
640,352,1.0
727,373,1.0
751,374,1.0
66,182,1.0
640,352,1.0
66,182,1.0
727,373,1.0
66,182,1.0
727,373,1.0
200,149,1.0
521,303,1.0
182,139,1.0
521,303,1.0
521,303,1.0
521,303,1.0
213,119,1.0
521,303,1.0
179,212,1.0
771,387,1.0
771,387,1.0
570,184,1.0
659,37,1.0
771,387,1.0
771,387,1.0
771,387,1.0
774,111,1.0
775,302,1.0
771,387,1.0
775,302,1.0
771,387,1.0
771,387,1.0
771,387,1.0
346,128,1.0
771,387,1.0
521,303,1.0
775,302,1.0
771,387,1.0
775,302,1.0
521,303,1.0
771,387,1.0
747,182,1.0
771,387,1.0
179,136,1.0
747,182,1.0
747,182,1.0
747,182,1.0
346,242,1.0
521,303,1.0
179,136,1.0
346,388,1.0
771,387,1.0
179,136,1.0
521,303,1.0
771,387,1.0
521,303,1.0
775,302,1.0
775,302,1.0
521,303,1.0
771,387,1.0
521,303,1.0
775,302,1.0
771,387,1.0
775,302,1.0
521,303,1.0
771,387,1.0
775,302,1.0
521,303,1.0
771,387,1.0
771,387,1.0
771,387,1.0
233,303,1.0
771,387,1.0
771,387,1.0
771,387,1.0
194,15,1.0
771,387,1.0
781,390,1.0
771,387,1.0
233,31,1.0
783,153,1.0
786,30,1.0
233,11,1.0
233,107,1.0
521,303,1.0
789,395,1.0
789,395,1.0
521,303,1.0
790,182,1.0
790,182,1.0
791,396,1.0
790,182,1.0
521,303,1.0
790,182,1.0
792,395,1.0
793,390,1.0
521,303,1.0
751,374,1.0
783,153,1.0
783,153,1.0
233,291,1.0
233,217,1.0
783,153,1.0
783,153,1.0
233,282,1.0
716,209,1.0
233,123,1.0
264,202,1.0
8,7,1.0
259,197,1.0
799,9,1.0
344,233,1.0
344,233,1.0
344,233,1.0
73,180,1.0
264,202,1.0
344,233,1.0
344,233,1.0
344,233,1.0
344,233,1.0
801,24,1.0
344,233,1.0
233,2,1.0
66,182,1.0
66,182,1.0
197,148,1.0
259,197,1.0
805,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
806,395,1.0
76,182,1.0
809,292,1.0
66,182,1.0
66,182,1.0
203,32,1.0
203,32,1.0
812,395,1.0
66,182,1.0
521,303,1.0
812,395,1.0
66,182,1.0
521,303,1.0
814,390,1.0
521,303,1.0
814,390,1.0
203,32,1.0
816,395,1.0
259,197,1.0
819,400,1.0
521,303,1.0
521,303,1.0
819,400,1.0
247,186,1.0
824,187,1.0
521,303,1.0
521,303,1.0
8,404,1.0
521,303,1.0
379,251,1.0
831,395,1.0
203,32,1.0
203,32,1.0
203,32,1.0
259,197,1.0
280,200,1.0
203,32,1.0
521,303,1.0
280,200,1.0
819,400,1.0
819,400,1.0
819,400,1.0
819,400,1.0
372,209,1.0
285,209,1.0
379,251,1.0
203,32,1.0
819,400,1.0
379,251,1.0
372,209,1.0
280,200,1.0
280,200,1.0
372,209,1.0
379,251,1.0
203,32,1.0
280,200,1.0
280,200,1.0
372,209,1.0
203,32,1.0
203,32,1.0
280,200,1.0
379,251,1.0
203,32,1.0
203,32,1.0
280,200,1.0
311,16,1.0
197,148,1.0
379,251,1.0
280,200,1.0
334,232,1.0
280,200,1.0
280,200,1.0
280,200,1.0
280,200,1.0
203,32,1.0
281,68,1.0
280,200,1.0
281,68,1.0
334,232,1.0
197,148,1.0
841,74,1.0
280,200,1.0
280,200,1.0
521,303,1.0
280,200,1.0
280,200,1.0
334,232,1.0
334,232,1.0
521,303,1.0
521,303,1.0
521,303,1.0
124,105,1.0
521,303,1.0
124,105,1.0
124,105,1.0
379,251,1.0
203,32,1.0
846,412,1.0
203,32,1.0
334,232,1.0
85,74,1.0
851,416,1.0
203,32,1.0
521,303,1.0
255,341,1.0
521,303,1.0
203,32,1.0
203,32,1.0
851,416,1.0
521,303,1.0
255,341,1.0
85,74,1.0
255,341,1.0
521,303,1.0
280,200,1.0
280,200,1.0
816,395,1.0
521,303,1.0
180,138,1.0
344,233,1.0
344,233,1.0
344,233,1.0
521,303,1.0
344,233,1.0
862,390,1.0
425,7,1.0
425,7,1.0
284,395,1.0
863,420,1.0
864,14,1.0
863,420,1.0
521,303,1.0
531,311,1.0
521,303,1.0
521,303,1.0
334,232,1.0
531,311,1.0
866,421,1.0
379,251,1.0
867,395,1.0
379,251,1.0
379,251,1.0
521,303,1.0
531,311,1.0
284,395,1.0
379,251,1.0
175,162,1.0
334,232,1.0
851,416,1.0
197,148,1.0
851,416,1.0
271,306,1.0
197,148,1.0
761,395,1.0
271,306,1.0
271,306,1.0
271,306,1.0
882,217,1.0
577,326,1.0
182,139,1.0
882,217,1.0
884,429,1.0
17,395,1.0
421,395,1.0
421,395,1.0
334,232,1.0
264,202,1.0
271,306,1.0
12,11,1.0
271,306,1.0
889,260,1.0
890,430,1.0
851,416,1.0
851,416,1.0
334,232,1.0
12,11,1.0
851,416,1.0
12,11,1.0
895,265,1.0
851,416,1.0
12,11,1.0
768,111,1.0
379,251,1.0
851,416,1.0
12,11,1.0
851,416,1.0
12,11,1.0
67,416,1.0
903,437,1.0
334,232,1.0
390,257,1.0
851,416,1.0
12,11,1.0
124,105,1.0
124,105,1.0
851,416,1.0
124,105,1.0
124,105,1.0
12,11,1.0
124,105,1.0
124,105,1.0
851,416,1.0
124,105,1.0
390,257,1.0
124,105,1.0
124,105,1.0
124,105,1.0
350,438,1.0
334,232,1.0
12,11,1.0
449,196,1.0
124,105,1.0
851,416,1.0
124,105,1.0
259,197,1.0
12,11,1.0
449,196,1.0
334,232,1.0
449,196,1.0
449,196,1.0
12,11,1.0
124,105,1.0
390,257,1.0
449,196,1.0
911,395,1.0
12,11,1.0
851,416,1.0
379,251,1.0
851,416,1.0
390,257,1.0
12,11,1.0
334,232,1.0
12,11,1.0
379,251,1.0
12,11,1.0
390,257,1.0
819,400,1.0
390,257,1.0
182,139,1.0
819,400,1.0
918,184,1.0
379,251,1.0
920,22,1.0
921,429,1.0
285,209,1.0
903,437,1.0
379,251,1.0
819,119,1.0
390,257,1.0
923,395,1.0
124,105,1.0
390,257,1.0
379,251,1.0
390,257,1.0
923,395,1.0
182,139,1.0
390,257,1.0
476,289,1.0
476,289,1.0
476,84,1.0
390,257,1.0
476,84,1.0
476,84,1.0
476,289,1.0
925,37,1.0
608,416,1.0
379,251,1.0
390,257,1.0
448,250,1.0
390,257,1.0
608,416,1.0
608,416,1.0
476,22,1.0
608,416,1.0
608,416,1.0
476,292,1.0
476,292,1.0
608,416,1.0
928,395,1.0
390,257,1.0
930,195,1.0
404,93,1.0
379,251,1.0
570,184,1.0
923,395,1.0
923,395,1.0
437,196,1.0
45,153,1.0
570,184,1.0
68,195,1.0
337,233,1.0
476,324,1.0
476,324,1.0
476,68,1.0
570,184,1.0
524,264,1.0
48,45,1.0
48,45,1.0
918,184,1.0
48,45,1.0
771,387,1.0
48,45,1.0
918,184,1.0
771,387,1.0
379,251,1.0
918,184,1.0
771,387,1.0
448,250,1.0
48,45,1.0
903,437,1.0
48,45,1.0
404,93,1.0
771,387,1.0
48,45,1.0
851,416,1.0
524,264,1.0
771,387,1.0
379,251,1.0
771,387,1.0
771,387,1.0
379,251,1.0
48,45,1.0
771,387,1.0
48,45,1.0
48,45,1.0
771,387,1.0
771,387,1.0
48,45,1.0
771,387,1.0
771,387,1.0
771,387,1.0
771,387,1.0
771,387,1.0
379,251,1.0
771,387,1.0
771,387,1.0
771,387,1.0
388,255,1.0
771,387,1.0
570,184,1.0
771,387,1.0
812,395,1.0
771,387,1.0
903,437,1.0
48,45,1.0
951,412,1.0
48,45,1.0
771,387,1.0
388,255,1.0
771,387,1.0
771,387,1.0
48,45,1.0
388,255,1.0
771,387,1.0
771,387,1.0
771,387,1.0
420,211,1.0
771,387,1.0
771,387,1.0
956,448,1.0
958,449,1.0
771,387,1.0
771,387,1.0
460,94,1.0
963,452,1.0
964,453,1.0
771,387,1.0
956,448,1.0
771,387,1.0
48,45,1.0
771,387,1.0
771,387,1.0
771,387,1.0
437,91,1.0
963,452,1.0
968,395,1.0
771,387,1.0
771,387,1.0
640,352,1.0
640,352,1.0
640,352,1.0
379,251,1.0
973,395,1.0
974,395,1.0
379,251,1.0
968,395,1.0
771,387,1.0
975,374,1.0
771,387,1.0
390,257,1.0
975,374,1.0
968,395,1.0
884,429,1.0
975,374,1.0
390,257,1.0
975,374,1.0
975,374,1.0
975,374,1.0
978,119,1.0
318,395,1.0
771,387,1.0
912,449,1.0
771,387,1.0
104,119,1.0
979,364,1.0
968,395,1.0
771,387,1.0
818,119,1.0
524,264,1.0
771,387,1.0
981,184,1.0
771,387,1.0
968,395,1.0
771,387,1.0
771,387,1.0
968,395,1.0
771,387,1.0
903,437,1.0
978,119,1.0
983,449,1.0
771,387,1.0
978,119,1.0
390,257,1.0
771,387,1.0
968,395,1.0
771,387,1.0
985,395,1.0
771,387,1.0
429,184,1.0
981,184,1.0
771,387,1.0
771,387,1.0
968,395,1.0
390,257,1.0
771,387,1.0
968,395,1.0
954,197,1.0
903,437,1.0
985,395,1.0
771,387,1.0
390,257,1.0
429,145,1.0
418,251,1.0
404,93,1.0
771,387,1.0
994,407,1.0
771,387,1.0
390,257,1.0
400,340,1.0
771,387,1.0
771,387,1.0
771,387,1.0
994,407,1.0
771,387,1.0
771,387,1.0
999,431,1.0
968,395,1.0
437,128,1.0
863,420,1.0
863,420,1.0
968,395,1.0
771,387,1.0
771,387,1.0
771,387,1.0
968,395,1.0
994,406,1.0
660,326,1.0
863,420,1.0
863,420,1.0
968,395,1.0
863,420,1.0
968,395,1.0
691,459,1.0
1001,85,1.0
124,105,1.0
124,105,1.0
1003,234,1.0
640,352,1.0
640,352,1.0
640,352,1.0
968,395,1.0
124,105,1.0
1003,234,1.0
771,387,1.0
124,105,1.0
640,352,1.0
863,420,1.0
124,105,1.0
968,395,1.0
771,387,1.0
863,420,1.0
1005,434,1.0
771,387,1.0
771,387,1.0
771,387,1.0
771,387,1.0
271,91,1.0
968,395,1.0
771,387,1.0
771,387,1.0
1010,460,1.0
1005,434,1.0
771,387,1.0
851,416,1.0
771,387,1.0
640,352,1.0
771,387,1.0
771,387,1.0
1012,141,1.0
771,387,1.0
968,395,1.0
771,387,1.0
771,387,1.0
851,416,1.0
771,387,1.0
863,420,1.0
771,387,1.0
771,387,1.0
404,93,1.0
771,387,1.0
771,387,1.0
851,416,1.0
404,93,1.0
404,93,1.0
404,93,1.0
404,93,1.0
771,387,1.0
863,420,1.0
1017,421,1.0
771,387,1.0
863,420,1.0
771,387,1.0
863,420,1.0
1018,190,1.0
771,387,1.0
771,387,1.0
771,387,1.0
1019,271,1.0
903,437,1.0
771,387,1.0
1018,190,1.0
956,448,1.0
771,387,1.0
771,387,1.0
851,416,1.0
771,387,1.0
771,387,1.0
771,387,1.0
771,387,1.0
197,148,1.0
771,387,1.0
1020,461,1.0
956,448,1.0
136,182,1.0
974,395,1.0
956,448,1.0
1027,130,1.0
1027,130,1.0
1028,281,1.0
799,350,1.0
404,93,1.0
93,80,1.0
390,257,1.0
255,341,1.0
1004,11,1.0
1039,467,1.0
460,94,1.0
956,448,1.0
255,341,1.0
956,448,1.0
725,246,1.0
255,341,1.0
640,352,1.0
981,184,1.0
956,448,1.0
956,448,1.0
968,395,1.0
956,448,1.0
1046,22,1.0
318,395,1.0
318,395,1.0
981,184,1.0
771,387,1.0
956,448,1.0
1056,474,1.0
1056,474,1.0
17,449,1.0
589,330,1.0
1057,241,1.0
956,448,1.0
640,352,1.0
968,395,1.0
1059,214,1.0
589,330,1.0
1059,214,1.0
1059,214,1.0
968,395,1.0
1061,395,1.0
968,395,1.0
1062,476,1.0
1063,395,1.0
589,330,1.0
1062,476,1.0
981,184,1.0
1063,395,1.0
589,330,1.0
956,448,1.0
1067,477,1.0
1039,301,1.0
12,11,1.0
956,448,1.0
1063,395,1.0
956,448,1.0
968,395,1.0
1046,22,1.0
1074,452,1.0
851,416,1.0
1075,105,1.0
589,330,1.0
1074,452,1.0
1074,452,1.0
1018,190,1.0
1005,434,1.0
956,448,1.0
956,448,1.0
1077,203,1.0
1046,22,1.0
956,448,1.0
1046,22,1.0
589,330,1.0
1046,22,1.0
1046,22,1.0
1046,22,1.0
589,330,1.0
1018,190,1.0
1046,22,1.0
589,330,1.0
956,448,1.0
1046,22,1.0
1018,190,1.0
1046,22,1.0
